BookingID,CustomerID,TurfID,BookingDate,BookingTime,SlotStartTime,SlotEndTime,DurationHours,NumberOfPlayers,SportType,Amount,BookingStatus,BookingChannel,PromoCodeUsed
BKG004603,CUST00016,TURF003,2024-04-26,12:50:47,19:00,20:00,1,11,Cricket,1000,Completed,Walk-in,NONE
BKG004604,CUST01294,TURF006,2024-12-12,06:28:49,08:00,09:00,1,22,Cricket,1500,Completed,Walk-in,FLAT100
BKG004605,CUST01123,TURF041,2026-02-08,11:59:06,14:00,15:00,1,21,Volleyball,2000,Completed,Mobile App,NONE
BKG004606,CUST00139,TURF025,2024-05-16,19:51:47,21:00,22:00,1,16,Pickleball,2500,Completed,Walk-in,FLAT100
BKG004607,CUST01629,TURF047,2025-03-31,02:51:43,20:00,21:00,1,13,Pickleball,1200,Confirmed,Website,NONE
BKG004608,CUST00706,TURF011,2024-02-19,01:38:27,21:00,22:00,1,11,Volleyball,2500,Confirmed,Phone Call,WEEKEND10
BKG004609,CUST02074,TURF048,2026-01-10,23:39:22,08:00,09:00,1,16,Tennis,1800,Confirmed,Phone Call,FLAT100
BKG004610,CUST01729,TURF030,2025-07-07,12:35:24,20:00,21:00,1,20,Football,2500,Cancelled,Walk-in,SUMMER20
BKG004611,CUST00154,TURF039,2026-02-09,06:16:10,18:00,19:00,1,12,Cricket,2500,Completed,Walk-in,NONE
BKG004612,CUST00186,TURF029,2026-01-18,05:42:34,18:00,19:00,1,11,Pickleball,2000,Completed,Mobile App,NONE
BKG004613,CUST02359,TURF017,2025-02-14,01:13:20,17:00,18:00,1,5,Tennis,1200,Confirmed,Website,NONE
BKG004614,CUST02082,TURF020,2026-05-14,16:52:29,07:00,08:00,1,20,Basketball,1500,Cancelled,Phone Call,NONE
BKG004615,CUST00961,TURF049,2025-09-12,18:13:24,09:00,10:00,1,19,Tennis,800,Cancelled,Mobile App,NONE
BKG004616,CUST01561,TURF028,2025-01-25,03:43:45,19:00,20:00,1,17,Volleyball,1500,Completed,Mobile App,NONE
BKG004617,CUST01443,TURF039,2025-11-18,10:58:28,15:00,16:00,1,15,Cricket,2500,Pending,Website,WEEKEND10
BKG004618,CUST00259,TURF013,2025-02-20,14:55:48,13:00,14:00,1,4,Badminton,1500,Completed,Phone Call,FLAT100
BKG004619,CUST01178,TURF044,2026-04-25,08:39:09,14:00,15:00,1,20,Hockey,1000,Completed,Walk-in,SUMMER20
BKG004620,CUST02224,TURF006,2025-01-09,04:54:59,08:00,09:00,1,4,Cricket,1500,Completed,Mobile App,SUMMER20
BKG004621,CUST02331,TURF041,2024-07-08,14:41:10,13:00,14:00,1,5,Volleyball,2000,Confirmed,Walk-in,NONE
BKG004622,CUST00238,TURF009,2025-12-25,08:51:28,11:00,12:00,1,6,Badminton,1000,No-Show,Mobile App,SUMMER20
BKG004623,CUST02451,TURF046,2025-02-15,16:18:12,19:00,20:00,1,19,Football,800,Completed,Phone Call,NONE
BKG004624,CUST00985,TURF035,2024-08-13,02:46:21,11:00,12:00,1,15,Volleyball,800,No-Show,Walk-in,FLAT100
BKG004625,CUST02107,TURF017,2025-11-29,23:06:14,18:00,19:00,1,15,Tennis,1200,Completed,Website,WEEKEND10
BKG004626,CUST00769,TURF005,2024-08-28,15:20:32,11:00,12:00,1,20,Badminton,1200,No-Show,Mobile App,NONE
BKG004627,CUST00301,TURF023,2025-08-13,23:36:08,13:00,14:00,1,10,Tennis,1500,Confirmed,Mobile App,FIRST50
BKG004628,CUST00284,TURF031,2025-02-27,02:35:29,09:00,10:00,1,20,Football,2000,Confirmed,Phone Call,SUMMER20
BKG004629,CUST01416,TURF033,2024-07-25,01:58:21,22:00,23:00,1,15,Badminton,1000,Completed,Phone Call,NONE
BKG004630,CUST01455,TURF002,2026-02-28,10:58:17,08:00,09:00,1,12,Basketball,2500,Confirmed,Phone Call,SUMMER20
BKG004631,CUST00916,TURF028,2024-04-07,19:15:31,06:00,07:00,1,21,Volleyball,1500,Confirmed,Website,NONE
BKG004632,CUST00656,TURF046,2025-11-28,02:43:40,11:00,12:00,1,10,Football,800,Completed,Website,FIRST50
BKG004633,CUST02394,TURF029,2024-03-27,21:14:13,07:00,08:00,1,5,Pickleball,2000,Completed,Walk-in,FIRST50
BKG004634,CUST01012,TURF023,2025-07-16,15:16:48,17:00,18:00,1,17,Tennis,1500,Completed,Website,SUMMER20
BKG004635,CUST02319,TURF003,2025-10-24,15:25:59,12:00,13:00,1,17,Cricket,1000,No-Show,Walk-in,NONE
BKG004636,CUST02475,TURF013,2024-01-26,00:21:21,11:00,12:00,1,7,Badminton,1500,Completed,Mobile App,NONE
BKG004637,CUST00568,TURF013,2024-08-16,19:06:14,12:00,13:00,1,21,Badminton,1500,Completed,Website,SUMMER20
BKG004638,CUST02224,TURF027,2026-06-05,21:40:24,19:00,20:00,1,7,Badminton,1800,Completed,Phone Call,SUMMER20
BKG004639,CUST01129,TURF040,2024-11-09,00:00:11,19:00,20:00,1,15,Basketball,2000,Completed,Website,NONE
BKG004640,CUST01933,TURF023,2025-12-22,07:03:26,20:00,21:00,1,21,Tennis,1500,Confirmed,Phone Call,SUMMER20
BKG004641,CUST00639,TURF001,2025-09-05,01:40:20,12:00,13:00,1,12,Basketball,1000,Completed,Mobile App,SUMMER20
BKG004642,CUST01079,TURF019,2024-08-14,15:41:26,10:00,11:00,1,14,Football,1000,Completed,Phone Call,SUMMER20
BKG004643,CUST00398,TURF017,2025-01-20,13:33:45,11:00,12:00,1,21,Tennis,1200,Cancelled,Phone Call,NONE
BKG004644,CUST01540,TURF037,2024-03-26,07:16:07,22:00,23:00,1,5,Tennis,1500,No-Show,Walk-in,NONE
BKG004645,CUST00979,TURF034,2024-10-03,15:41:33,21:00,22:00,1,16,Tennis,1200,Completed,Phone Call,NONE
BKG004646,CUST01219,TURF047,2026-05-04,14:33:47,19:00,20:00,1,15,Pickleball,1200,Confirmed,Walk-in,NONE
BKG004647,CUST02486,TURF032,2025-10-30,05:18:13,13:00,14:00,1,15,Cricket,800,Cancelled,Walk-in,SUMMER20
BKG004648,CUST01687,TURF023,2024-12-11,07:17:20,19:00,20:00,1,10,Tennis,1500,Confirmed,Website,NONE
BKG004649,CUST00657,TURF048,2026-05-28,04:34:32,15:00,16:00,1,12,Tennis,1800,Completed,Walk-in,NONE
BKG004650,CUST00713,TURF023,2024-06-07,04:30:09,17:00,18:00,1,5,Tennis,1500,Completed,Walk-in,NONE
BKG004651,CUST00573,TURF044,2026-05-15,03:00:44,19:00,20:00,1,15,Hockey,1000,Completed,Mobile App,NONE
BKG004652,CUST01871,TURF041,2024-09-27,16:00:24,15:00,16:00,1,12,Volleyball,2000,Confirmed,Walk-in,WEEKEND10
BKG004653,CUST00501,TURF024,2025-10-20,19:26:32,06:00,07:00,1,21,Volleyball,1000,Completed,Walk-in,NONE
BKG004654,CUST01368,TURF017,2025-09-03,08:49:52,21:00,22:00,1,22,Tennis,1200,Completed,Mobile App,NONE
BKG004655,CUST00427,TURF035,2026-02-13,21:13:51,08:00,09:00,1,16,Volleyball,800,Confirmed,Phone Call,WEEKEND10
BKG004656,CUST02116,TURF043,2024-11-27,15:18:06,10:00,11:00,1,15,Volleyball,1500,Confirmed,Phone Call,FLAT100
BKG004657,CUST01690,TURF035,2024-12-05,19:28:49,18:00,19:00,1,7,Volleyball,800,Pending,Walk-in,NONE
BKG004658,CUST00403,TURF045,2026-06-11,12:38:55,06:00,07:00,1,20,Hockey,2500,No-Show,Website,SUMMER20
BKG004659,CUST00132,TURF032,2026-01-10,03:51:31,11:00,12:00,1,17,Cricket,800,Confirmed,Mobile App,FLAT100
BKG004660,CUST00186,TURF032,2024-08-03,13:02:35,11:00,12:00,1,7,Cricket,800,Confirmed,Phone Call,NONE
BKG004661,CUST01030,TURF019,2026-06-17,23:07:25,22:00,23:00,1,6,Football,1000,Completed,Phone Call,NONE
BKG004662,CUST01944,TURF043,2026-04-13,12:34:02,16:00,17:00,1,15,Volleyball,1500,Confirmed,Walk-in,NONE
BKG004663,CUST01548,TURF030,2025-03-07,00:17:50,19:00,20:00,1,7,Football,2500,Completed,Website,NONE
BKG004664,CUST00507,TURF032,2024-07-21,17:03:58,19:00,20:00,1,19,Cricket,800,Confirmed,Phone Call,NONE
BKG004665,CUST01980,TURF032,2025-04-07,11:04:38,07:00,08:00,1,9,Cricket,800,Completed,Walk-in,NONE
BKG004666,CUST02292,TURF033,2026-04-14,00:15:32,10:00,11:00,1,21,Badminton,1000,Completed,Phone Call,NONE
BKG004667,CUST02094,TURF030,2024-04-21,19:25:28,13:00,14:00,1,6,Football,2500,Completed,Mobile App,FLAT100
BKG004668,CUST01104,TURF013,2024-09-02,01:18:57,12:00,13:00,1,19,Badminton,1500,Confirmed,Phone Call,NONE
BKG004669,CUST00156,TURF011,2024-06-22,19:40:13,12:00,13:00,1,22,Volleyball,2500,Completed,Website,NONE
BKG004670,CUST00613,TURF015,2026-03-02,10:48:01,13:00,14:00,1,15,Football,2500,Cancelled,Phone Call,WEEKEND10
BKG004671,CUST02436,TURF039,2025-01-19,19:39:47,22:00,23:00,1,12,Cricket,2500,Completed,Phone Call,NONE
BKG004672,CUST01395,TURF013,2025-12-03,01:43:20,10:00,11:00,1,13,Badminton,1500,Pending,Walk-in,NONE
BKG004673,CUST01091,TURF032,2025-03-27,10:28:40,11:00,12:00,1,15,Cricket,800,Confirmed,Mobile App,FLAT100
BKG004674,CUST02359,TURF030,2024-03-17,17:41:47,08:00,09:00,1,7,Football,2500,Completed,Website,NONE
BKG004675,CUST00918,TURF008,2025-06-27,16:22:10,09:00,10:00,1,6,Cricket,1000,Pending,Mobile App,SUMMER20
BKG004676,CUST01470,TURF018,2025-06-25,07:25:00,08:00,09:00,1,9,Pickleball,1200,Completed,Website,NONE
BKG004677,CUST01835,TURF031,2025-07-25,19:07:55,08:00,09:00,1,20,Football,2000,Pending,Mobile App,FLAT100
BKG004678,CUST01551,TURF014,2026-02-15,08:23:52,22:00,23:00,1,22,Basketball,1500,Completed,Walk-in,NONE
BKG004679,CUST01423,TURF043,2024-09-03,18:25:16,13:00,14:00,1,6,Volleyball,1500,Confirmed,Mobile App,WEEKEND10
BKG004680,CUST01087,TURF001,2025-03-25,15:53:09,08:00,09:00,1,22,Basketball,1000,Cancelled,Walk-in,NONE
BKG004681,CUST00802,TURF012,2025-06-15,16:09:10,12:00,13:00,1,4,Badminton,1000,No-Show,Phone Call,WEEKEND10
BKG004682,CUST01004,TURF017,2026-04-09,07:38:16,17:00,18:00,1,11,Tennis,1200,Confirmed,Mobile App,NONE
BKG004683,CUST00172,TURF021,2025-03-17,19:25:11,18:00,19:00,1,16,Tennis,2500,Cancelled,Walk-in,WEEKEND10
BKG004684,CUST01130,TURF045,2025-12-03,13:08:19,07:00,08:00,1,7,Hockey,2500,Completed,Phone Call,NONE
BKG004685,CUST01460,TURF049,2025-08-09,17:06:56,10:00,11:00,1,4,Tennis,800,No-Show,Mobile App,WEEKEND10
BKG004686,CUST01166,TURF002,2026-03-17,07:28:53,13:00,14:00,1,6,Basketball,2500,Confirmed,Phone Call,NONE
BKG004687,CUST01896,TURF046,2024-10-23,19:29:32,19:00,20:00,1,17,Football,800,Confirmed,Phone Call,SUMMER20
BKG004688,CUST01110,TURF003,2024-08-20,13:07:10,13:00,14:00,1,9,Cricket,1000,Confirmed,Walk-in,FLAT100
BKG004689,CUST00572,TURF045,2024-08-08,00:24:19,13:00,14:00,1,9,Hockey,2500,Completed,Mobile App,FLAT100
BKG004690,CUST01919,TURF019,2025-01-15,06:27:42,14:00,15:00,1,5,Football,1000,Confirmed,Mobile App,FLAT100
BKG004691,CUST00991,TURF037,2024-10-23,22:13:47,06:00,07:00,1,12,Tennis,1500,Cancelled,Walk-in,WEEKEND10
BKG004692,CUST01871,TURF024,2026-05-08,12:25:07,21:00,22:00,1,9,Volleyball,1000,Confirmed,Phone Call,WEEKEND10
BKG004693,CUST00400,TURF011,2026-06-14,19:39:38,17:00,18:00,1,19,Volleyball,2500,Confirmed,Mobile App,SUMMER20
BKG004694,CUST01835,TURF011,2026-01-18,07:03:51,16:00,17:00,1,6,Volleyball,2500,Confirmed,Phone Call,NONE
BKG004695,CUST01642,TURF016,2025-01-29,23:11:49,20:00,21:00,1,21,Cricket,2000,Cancelled,Website,WEEKEND10
BKG004696,CUST02429,TURF018,2025-01-19,21:44:46,15:00,16:00,1,13,Pickleball,1200,Cancelled,Walk-in,NONE
BKG004697,CUST01853,TURF006,2025-04-07,16:22:59,08:00,09:00,1,13,Cricket,1500,Pending,Website,NONE
BKG004698,CUST01335,TURF016,2025-10-28,06:49:43,12:00,13:00,1,14,Cricket,2000,Confirmed,Phone Call,NONE
BKG004699,CUST01423,TURF029,2025-11-18,03:55:00,19:00,20:00,1,4,Pickleball,2000,Pending,Phone Call,NONE
BKG004700,CUST00111,TURF045,2024-01-30,19:04:27,22:00,23:00,1,19,Hockey,2500,Confirmed,Walk-in,SUMMER20
BKG004701,CUST01552,TURF013,2024-12-05,01:20:52,11:00,12:00,1,6,Badminton,1500,Completed,Phone Call,NONE
BKG004702,CUST00166,TURF029,2026-05-01,16:00:07,22:00,23:00,1,5,Pickleball,2000,Completed,Mobile App,NONE
BKG004703,CUST00676,TURF041,2024-09-30,09:39:08,11:00,12:00,1,22,Volleyball,2000,Completed,Phone Call,NONE
BKG004704,CUST02218,TURF044,2024-06-05,12:16:12,12:00,13:00,1,6,Hockey,1000,Confirmed,Walk-in,NONE
BKG004705,CUST02290,TURF044,2026-03-08,08:48:04,06:00,07:00,1,12,Hockey,1000,Pending,Phone Call,FIRST50
BKG004706,CUST02098,TURF028,2024-12-28,12:08:37,19:00,20:00,1,20,Volleyball,1500,Cancelled,Mobile App,FLAT100
BKG004707,CUST02390,TURF027,2026-03-13,07:17:42,17:00,18:00,1,10,Badminton,1800,Completed,Mobile App,FIRST50
BKG004708,CUST01041,TURF046,2024-04-11,00:53:52,22:00,23:00,1,11,Football,800,Completed,Walk-in,FLAT100
BKG004709,CUST01231,TURF046,2024-01-15,02:35:31,13:00,14:00,1,4,Football,800,Confirmed,Walk-in,FLAT100
BKG004710,CUST01870,TURF012,2025-04-05,23:06:19,15:00,16:00,1,9,Badminton,1000,No-Show,Website,NONE
BKG004711,CUST00506,TURF002,2024-04-19,15:05:37,12:00,13:00,1,20,Basketball,2500,Completed,Mobile App,SUMMER20
BKG004712,CUST00037,TURF003,2026-05-11,09:05:12,08:00,09:00,1,16,Cricket,1000,Completed,Walk-in,NONE
BKG004713,CUST01464,TURF003,2026-01-03,22:04:07,12:00,13:00,1,16,Cricket,1000,Completed,Phone Call,NONE
BKG004714,CUST00552,TURF050,2025-10-13,09:41:30,13:00,14:00,1,6,Badminton,1800,Confirmed,Walk-in,NONE
BKG004715,CUST00385,TURF037,2025-12-22,12:10:10,19:00,20:00,1,18,Tennis,1500,Confirmed,Phone Call,NONE
BKG004716,CUST01514,TURF045,2024-03-01,18:17:23,19:00,20:00,1,6,Hockey,2500,Confirmed,Mobile App,NONE
BKG004717,CUST00838,TURF032,2025-11-12,18:25:49,08:00,09:00,1,20,Cricket,800,Completed,Mobile App,FIRST50
BKG004718,CUST01452,TURF046,2026-05-13,06:41:00,10:00,11:00,1,11,Football,800,Completed,Phone Call,FLAT100
BKG004719,CUST01672,TURF041,2024-05-12,10:12:55,16:00,17:00,1,21,Volleyball,2000,Confirmed,Mobile App,NONE
BKG004720,CUST02019,TURF007,2024-09-14,23:34:54,18:00,19:00,1,14,Pickleball,1500,Completed,Phone Call,NONE
BKG004721,CUST01128,TURF036,2025-09-20,07:56:59,19:00,20:00,1,17,Cricket,2500,Confirmed,Mobile App,NONE
BKG004722,CUST00703,TURF031,2025-04-20,08:40:56,10:00,11:00,1,5,Football,2000,Confirmed,Phone Call,WEEKEND10
BKG004723,CUST00572,TURF019,2026-01-19,01:23:39,06:00,07:00,1,8,Football,1000,Completed,Mobile App,SUMMER20
BKG004724,CUST01855,TURF035,2024-04-10,22:38:31,09:00,10:00,1,15,Volleyball,800,Confirmed,Website,NONE
BKG004725,CUST00094,TURF013,2024-12-31,15:22:54,12:00,13:00,1,7,Badminton,1500,Pending,Walk-in,NONE
BKG004726,CUST01983,TURF012,2024-09-25,20:37:47,10:00,11:00,1,17,Badminton,1000,No-Show,Walk-in,NONE
BKG004727,CUST00617,TURF031,2025-03-04,23:02:33,11:00,12:00,1,19,Football,2000,Completed,Phone Call,NONE
BKG004728,CUST02424,TURF046,2024-11-17,08:06:57,22:00,23:00,1,9,Football,800,Pending,Mobile App,WEEKEND10
BKG004729,CUST01636,TURF014,2025-12-18,13:18:26,11:00,12:00,1,8,Basketball,1500,Completed,Mobile App,NONE
BKG004730,CUST00844,TURF032,2026-01-28,12:57:11,08:00,09:00,1,7,Cricket,800,Confirmed,Mobile App,NONE
BKG004731,CUST00467,TURF045,2026-04-19,06:13:00,14:00,15:00,1,7,Hockey,2500,Completed,Mobile App,NONE
BKG004732,CUST01329,TURF003,2026-02-21,10:24:43,15:00,16:00,1,22,Cricket,1000,Completed,Phone Call,FIRST50
BKG004733,CUST01467,TURF046,2025-04-13,01:57:15,13:00,14:00,1,21,Football,800,Confirmed,Walk-in,SUMMER20
BKG004734,CUST00539,TURF049,2024-06-30,12:38:46,08:00,09:00,1,14,Tennis,800,Confirmed,Mobile App,NONE
BKG004735,CUST01751,TURF024,2024-01-06,04:39:29,10:00,11:00,1,21,Volleyball,1000,No-Show,Phone Call,FLAT100
BKG004736,CUST01584,TURF020,2025-11-07,07:04:07,08:00,09:00,1,4,Basketball,1500,Cancelled,Phone Call,NONE
BKG004737,CUST00111,TURF031,2024-12-16,08:05:45,18:00,19:00,1,14,Football,2000,Completed,Website,SUMMER20
BKG004738,CUST00378,TURF039,2024-02-23,22:10:36,16:00,17:00,1,14,Cricket,2500,Completed,Website,SUMMER20
BKG004739,CUST00577,TURF038,2025-06-20,18:10:55,17:00,18:00,1,17,Tennis,800,No-Show,Walk-in,WEEKEND10
BKG004740,CUST00514,TURF020,2026-03-25,17:35:53,18:00,19:00,1,20,Basketball,1500,Confirmed,Phone Call,FIRST50
BKG004741,CUST01479,TURF009,2024-05-31,20:42:53,20:00,21:00,1,12,Badminton,1000,Completed,Website,NONE
BKG004742,CUST00881,TURF015,2024-03-28,18:50:46,15:00,16:00,1,13,Football,2500,Confirmed,Website,NONE
BKG004743,CUST00210,TURF040,2024-01-03,20:24:48,15:00,16:00,1,14,Basketball,2000,Completed,Mobile App,NONE
BKG004744,CUST01794,TURF009,2025-05-04,06:35:08,16:00,17:00,1,21,Badminton,1000,Completed,Website,NONE
BKG004745,CUST01463,TURF011,2025-09-25,09:17:10,11:00,12:00,1,9,Volleyball,2500,Cancelled,Mobile App,NONE
BKG004746,CUST01481,TURF031,2024-06-19,06:39:53,17:00,18:00,1,19,Football,2000,Confirmed,Website,NONE
BKG004747,CUST02009,TURF031,2025-07-29,11:44:45,19:00,20:00,1,9,Football,2000,Completed,Walk-in,NONE
BKG004748,CUST01255,TURF024,2026-03-24,17:34:25,20:00,21:00,1,17,Volleyball,1000,Completed,Walk-in,NONE
BKG004749,CUST00503,TURF036,2024-06-28,22:35:09,20:00,21:00,1,9,Cricket,2500,Completed,Walk-in,FLAT100
BKG004750,CUST00981,TURF041,2024-11-16,00:06:06,07:00,08:00,1,15,Volleyball,2000,Confirmed,Website,NONE
BKG004751,CUST01726,TURF026,2025-10-01,09:36:03,17:00,18:00,1,5,Basketball,1500,Completed,Walk-in,NONE
BKG004752,CUST01256,TURF038,2026-01-05,19:48:27,16:00,17:00,1,6,Tennis,800,Confirmed,Website,FLAT100
BKG004753,CUST01969,TURF028,2025-02-27,23:14:53,14:00,15:00,1,19,Volleyball,1500,No-Show,Phone Call,NONE
BKG004754,CUST02428,TURF020,2024-04-24,11:57:41,16:00,17:00,1,19,Basketball,1500,Completed,Mobile App,NONE
BKG004755,CUST00419,TURF024,2026-02-28,16:56:44,22:00,23:00,1,14,Volleyball,1000,Confirmed,Mobile App,WEEKEND10
BKG004756,CUST01710,TURF034,2026-02-19,12:46:25,20:00,21:00,1,11,Tennis,1200,Cancelled,Phone Call,FIRST50
BKG004757,CUST01121,TURF032,2025-01-10,09:15:08,19:00,20:00,1,9,Cricket,800,Confirmed,Mobile App,NONE
BKG004758,CUST02136,TURF018,2024-06-02,18:08:36,12:00,13:00,1,4,Pickleball,1200,Confirmed,Website,NONE
BKG004759,CUST02350,TURF044,2026-04-27,22:26:20,19:00,20:00,1,19,Hockey,1000,Completed,Website,FIRST50
BKG004760,CUST00475,TURF006,2024-03-01,07:06:52,21:00,22:00,1,13,Cricket,1500,Cancelled,Mobile App,NONE
BKG004761,CUST01239,TURF001,2024-09-29,13:16:22,20:00,21:00,1,10,Basketball,1000,Completed,Mobile App,NONE
BKG004762,CUST00027,TURF032,2024-04-16,17:47:54,16:00,17:00,1,7,Cricket,800,Confirmed,Walk-in,NONE
BKG004763,CUST01572,TURF007,2026-01-25,16:26:03,08:00,09:00,1,15,Pickleball,1500,Confirmed,Walk-in,FIRST50
BKG004764,CUST02174,TURF042,2025-04-11,05:21:47,21:00,22:00,1,9,Badminton,1500,Confirmed,Walk-in,NONE
BKG004765,CUST01893,TURF014,2025-06-27,00:05:47,18:00,19:00,1,18,Basketball,1500,Completed,Website,FIRST50
BKG004766,CUST01035,TURF021,2026-02-12,02:47:31,17:00,18:00,1,22,Tennis,2500,Completed,Walk-in,FLAT100
BKG004767,CUST00992,TURF045,2024-02-24,22:55:27,18:00,19:00,1,19,Hockey,2500,Confirmed,Walk-in,FLAT100
BKG004768,CUST00514,TURF023,2026-06-16,15:32:34,08:00,09:00,1,17,Tennis,1500,Completed,Walk-in,SUMMER20
BKG004769,CUST01961,TURF031,2024-04-10,12:43:49,16:00,17:00,1,4,Football,2000,Confirmed,Walk-in,FIRST50
BKG004770,CUST00189,TURF011,2026-02-18,05:00:16,13:00,14:00,1,20,Volleyball,2500,Cancelled,Mobile App,WEEKEND10
BKG004771,CUST00659,TURF046,2024-04-29,22:44:16,15:00,16:00,1,18,Football,800,Completed,Website,NONE
BKG004772,CUST01065,TURF012,2024-04-21,11:19:12,21:00,22:00,1,4,Badminton,1000,Cancelled,Website,WEEKEND10
BKG004773,CUST01200,TURF027,2024-08-04,03:47:42,11:00,12:00,1,18,Badminton,1800,Completed,Mobile App,NONE
BKG004774,CUST00774,TURF039,2024-12-07,17:39:08,06:00,07:00,1,11,Cricket,2500,Confirmed,Phone Call,SUMMER20
BKG004775,CUST00844,TURF047,2024-05-21,07:23:23,10:00,11:00,1,17,Pickleball,1200,Completed,Walk-in,FIRST50
BKG004776,CUST00142,TURF004,2026-03-19,23:49:06,16:00,17:00,1,6,Football,1000,Confirmed,Walk-in,NONE
BKG004777,CUST01893,TURF030,2025-01-12,03:34:52,06:00,07:00,1,8,Football,2500,Confirmed,Phone Call,FIRST50
BKG004778,CUST00383,TURF046,2024-02-14,23:09:49,19:00,20:00,1,15,Football,800,Confirmed,Mobile App,NONE
BKG004779,CUST00886,TURF028,2024-01-19,17:56:42,20:00,21:00,1,14,Volleyball,1500,Confirmed,Mobile App,SUMMER20
BKG004780,CUST00447,TURF046,2025-12-01,11:16:02,10:00,11:00,1,18,Football,800,Confirmed,Phone Call,FIRST50
BKG004781,CUST01678,TURF049,2024-01-06,00:49:31,11:00,12:00,1,14,Tennis,800,Completed,Website,FLAT100
BKG004782,CUST02439,TURF001,2025-11-23,14:06:33,12:00,13:00,1,14,Basketball,1000,Completed,Walk-in,NONE
BKG004783,CUST01914,TURF038,2024-01-12,08:26:12,17:00,18:00,1,12,Tennis,800,Completed,Phone Call,FIRST50
BKG004784,CUST00912,TURF020,2024-02-04,03:40:17,10:00,11:00,1,18,Basketball,1500,Completed,Walk-in,NONE
BKG004785,CUST01367,TURF002,2024-07-13,00:12:05,08:00,09:00,1,11,Basketball,2500,Confirmed,Mobile App,NONE
BKG004786,CUST00807,TURF045,2025-08-25,17:15:40,06:00,07:00,1,16,Hockey,2500,Confirmed,Website,NONE
BKG004787,CUST00034,TURF010,2026-05-10,19:35:29,18:00,19:00,1,7,Pickleball,2500,No-Show,Phone Call,FIRST50
BKG004788,CUST00912,TURF008,2025-10-17,14:09:18,22:00,23:00,1,19,Cricket,1000,Completed,Phone Call,NONE
BKG004789,CUST02346,TURF001,2026-02-17,16:18:21,06:00,07:00,1,6,Basketball,1000,Confirmed,Walk-in,NONE
BKG004790,CUST01818,TURF030,2025-03-02,14:02:46,07:00,08:00,1,17,Football,2500,Completed,Mobile App,NONE
BKG004791,CUST01944,TURF013,2026-04-16,19:24:23,06:00,07:00,1,14,Badminton,1500,Completed,Website,SUMMER20
BKG004792,CUST02101,TURF049,2024-05-02,16:25:45,16:00,17:00,1,5,Tennis,800,No-Show,Walk-in,SUMMER20
BKG004793,CUST01737,TURF025,2024-07-13,18:20:26,15:00,16:00,1,14,Pickleball,2500,Pending,Website,SUMMER20
BKG004794,CUST01720,TURF040,2025-07-30,12:51:19,06:00,07:00,1,9,Basketball,2000,Pending,Website,NONE
BKG004795,CUST00320,TURF037,2025-12-14,14:16:46,16:00,17:00,1,16,Tennis,1500,Confirmed,Website,WEEKEND10
BKG004796,CUST02011,TURF033,2025-11-13,05:15:43,13:00,14:00,1,19,Badminton,1000,Completed,Website,NONE
BKG004797,CUST01523,TURF009,2025-07-01,10:40:45,09:00,10:00,1,22,Badminton,1000,Completed,Phone Call,NONE
BKG004798,CUST01587,TURF013,2026-02-02,22:13:35,15:00,16:00,1,7,Badminton,1500,Confirmed,Phone Call,NONE
BKG004799,CUST01802,TURF021,2024-08-23,16:45:29,19:00,20:00,1,19,Tennis,2500,Pending,Walk-in,NONE
BKG004800,CUST01001,TURF006,2024-10-08,18:26:02,21:00,22:00,1,12,Cricket,1500,Confirmed,Website,NONE
BKG004801,CUST01284,TURF046,2025-07-27,14:40:29,20:00,21:00,1,15,Football,800,Completed,Website,WEEKEND10
BKG004802,CUST01139,TURF050,2025-08-10,20:28:56,22:00,23:00,1,4,Badminton,1800,Confirmed,Website,FLAT100
BKG004803,CUST00812,TURF042,2025-12-13,21:28:34,18:00,19:00,1,11,Badminton,1500,Confirmed,Website,FLAT100
BKG004804,CUST00208,TURF040,2026-01-14,17:13:43,10:00,11:00,1,18,Basketball,2000,Completed,Website,FLAT100
BKG004805,CUST02135,TURF046,2024-05-18,15:03:34,06:00,07:00,1,16,Football,800,Completed,Website,FLAT100
BKG004806,CUST01919,TURF020,2024-12-04,04:15:53,11:00,12:00,1,18,Basketball,1500,Cancelled,Phone Call,NONE
BKG004807,CUST00832,TURF050,2025-12-07,07:32:35,19:00,20:00,1,14,Badminton,1800,Confirmed,Phone Call,NONE
BKG004808,CUST01002,TURF042,2025-11-12,21:20:29,10:00,11:00,1,22,Badminton,1500,Confirmed,Mobile App,NONE
BKG004809,CUST02164,TURF031,2026-01-10,15:23:23,09:00,10:00,1,10,Football,2000,Confirmed,Walk-in,WEEKEND10
BKG004810,CUST02020,TURF011,2024-10-16,18:31:14,10:00,11:00,1,12,Volleyball,2500,Cancelled,Website,NONE
BKG004811,CUST02097,TURF008,2024-12-07,08:38:33,13:00,14:00,1,7,Cricket,1000,Completed,Website,NONE
BKG004812,CUST02422,TURF022,2025-02-13,23:40:46,22:00,23:00,1,15,Volleyball,1800,Completed,Phone Call,NONE
BKG004813,CUST02358,TURF015,2025-03-30,06:13:23,11:00,12:00,1,4,Football,2500,No-Show,Mobile App,NONE
BKG004814,CUST00014,TURF008,2025-02-25,11:34:46,08:00,09:00,1,20,Cricket,1000,Confirmed,Website,NONE
BKG004815,CUST00159,TURF034,2024-03-27,14:07:45,10:00,11:00,1,16,Tennis,1200,Completed,Mobile App,WEEKEND10
