ReviewID,BookingID,CustomerID,TurfID,Rating,ReviewTag,ReviewDate,WouldRecommend,ResponseFromOwner
REV02563,BKG009275,CUST01514,TURF003,4,Clean facility,2024-07-22,Yes,Yes
REV02564,BKG005303,CUST01506,TURF045,5,Average experience,2025-05-03,Yes,No
REV02565,BKG009375,CUST02027,TURF008,5,Well maintained,2025-08-29,Yes,No
REV02566,BKG000716,CUST01330,TURF039,2,Will book again,2024-12-03,Yes,No
REV02567,BKG008400,CUST01497,TURF015,2,Poor lighting,2024-12-14,Yes,Yes
REV02568,BKG003629,CUST01947,TURF041,4,Will book again,2025-06-22,Yes,Yes
REV02569,BKG008708,CUST00694,TURF025,5,Well maintained,2024-09-01,Yes,Yes
REV02570,BKG000327,CUST01403,TURF022,4,Excellent surface quality,2025-07-05,Yes,No
REV02571,BKG005038,CUST01249,TURF008,5,Well maintained,2024-09-02,Yes,No
REV02572,BKG007626,CUST00082,TURF033,4,Will book again,2024-12-19,Yes,No
REV02573,BKG005497,CUST01367,TURF049,5,Value for money,2026-01-14,Yes,No
REV02574,BKG006148,CUST02427,TURF020,4,Crowded,2024-09-30,Yes,Yes
REV02575,BKG000778,CUST00073,TURF024,4,Crowded,2024-12-20,Yes,No
REV02576,BKG009403,CUST01203,TURF023,2,Great experience,2024-09-04,Yes,No
REV02577,BKG000369,CUST01701,TURF046,5,Value for money,2025-04-07,Yes,Yes
REV02578,BKG005789,CUST00953,TURF036,5,Friendly staff,2024-06-04,Yes,No
REV02579,BKG005761,CUST00883,TURF020,2,Will book again,2025-06-27,No,Yes
REV02580,BKG008247,CUST00745,TURF023,5,Value for money,2024-08-15,Yes,No
REV02581,BKG002957,CUST01774,TURF001,5,Average experience,2024-01-27,Yes,Yes
REV02582,BKG009839,CUST02347,TURF023,4,Great experience,2024-01-16,Yes,No
REV02583,BKG005477,CUST00803,TURF015,4,Crowded,2025-05-04,Yes,No
REV02584,BKG005431,CUST02273,TURF037,5,Value for money,2025-05-04,Yes,Yes
REV02585,BKG001331,CUST01209,TURF039,4,Crowded,2026-05-06,Yes,Yes
REV02586,BKG002246,CUST00068,TURF049,5,Excellent surface quality,2025-07-12,Yes,No
REV02587,BKG001796,CUST00960,TURF029,5,Will book again,2026-06-05,Yes,No
REV02588,BKG001601,CUST00120,TURF030,4,Average experience,2024-07-25,Yes,No
REV02589,BKG004627,CUST00301,TURF023,5,Value for money,2025-08-16,Yes,Yes
REV02590,BKG002188,CUST01345,TURF001,5,Clean facility,2026-02-05,Yes,No
REV02591,BKG003314,CUST00783,TURF037,5,Well maintained,2025-09-25,Yes,No
REV02592,BKG003599,CUST00327,TURF020,3,Will book again,2024-10-22,Yes,No
REV02593,BKG007293,CUST02353,TURF024,4,Poor lighting,2025-11-06,Yes,No
REV02594,BKG009132,CUST01683,TURF004,5,Crowded,2026-04-18,Yes,No
REV02595,BKG003849,CUST01666,TURF028,4,Well maintained,2024-07-03,Yes,Yes
REV02596,BKG005837,CUST01664,TURF004,4,Crowded,2025-10-03,Yes,No
REV02597,BKG006721,CUST00403,TURF029,4,Well maintained,2025-06-10,Yes,No
REV02598,BKG009118,CUST01440,TURF017,5,Excellent surface quality,2025-06-07,Yes,No
REV02599,BKG001187,CUST00796,TURF006,4,Friendly staff,2024-11-23,Yes,No
REV02600,BKG009977,CUST00791,TURF033,5,Clean facility,2024-06-22,Yes,Yes
REV02601,BKG003936,CUST01393,TURF001,5,Poor lighting,2026-04-06,Yes,No
REV02602,BKG004714,CUST00552,TURF050,5,Well maintained,2025-10-14,Yes,Yes
REV02603,BKG004434,CUST00061,TURF011,5,Average experience,2024-04-10,Yes,No
REV02604,BKG003810,CUST00424,TURF031,2,Well maintained,2025-03-12,Yes,No
REV02605,BKG001362,CUST00308,TURF024,5,Clean facility,2024-11-01,Yes,No
REV02606,BKG001826,CUST01797,TURF033,5,Great experience,2026-02-28,Yes,Yes
REV02607,BKG002113,CUST02279,TURF029,5,Excellent surface quality,2026-01-10,Yes,No
REV02608,BKG000283,CUST01137,TURF026,4,Will book again,2024-06-11,Yes,No
REV02609,BKG007076,CUST00912,TURF019,5,Poor lighting,2025-02-03,Yes,No
REV02610,BKG001482,CUST01220,TURF013,5,Excellent surface quality,2024-07-30,Yes,Yes
REV02611,BKG000693,CUST02495,TURF013,5,Excellent surface quality,2025-02-02,Yes,No
REV02612,BKG007935,CUST00943,TURF015,5,Clean facility,2025-10-14,Yes,Yes
REV02613,BKG008428,CUST01242,TURF042,5,Great experience,2024-09-28,Yes,No
REV02614,BKG007060,CUST01157,TURF031,5,Poor lighting,2025-03-31,Yes,No
REV02615,BKG002085,CUST02122,TURF016,4,Great experience,2024-11-26,Yes,Yes
REV02616,BKG002332,CUST01198,TURF005,5,Crowded,2025-01-28,Yes,No
REV02617,BKG002082,CUST00934,TURF050,4,Clean facility,2025-01-03,Yes,No
REV02618,BKG001915,CUST00734,TURF032,5,Friendly staff,2024-03-18,Yes,No
REV02619,BKG004056,CUST01183,TURF034,2,Will book again,2024-01-06,Yes,No
REV02620,BKG008759,CUST02073,TURF019,3,Friendly staff,2025-03-15,Yes,No
REV02621,BKG008403,CUST01688,TURF006,4,Well maintained,2025-03-21,Yes,No
REV02622,BKG004553,CUST01678,TURF035,2,Average experience,2024-09-13,No,No
REV02623,BKG009598,CUST01017,TURF035,5,Will book again,2025-10-06,Yes,No
REV02624,BKG008276,CUST00807,TURF009,3,Excellent surface quality,2026-02-24,Yes,Yes
REV02625,BKG006837,CUST00307,TURF001,5,Excellent surface quality,2025-09-19,Yes,No
REV02626,BKG001707,CUST01924,TURF042,3,Well maintained,2026-06-05,No,No
REV02627,BKG005078,CUST00209,TURF031,3,Will book again,2025-10-08,No,Yes
REV02628,BKG000437,CUST00248,TURF025,4,Poor lighting,2024-03-18,Yes,No
REV02629,BKG009458,CUST00494,TURF004,4,Excellent surface quality,2026-01-25,Yes,Yes
REV02630,BKG005395,CUST01089,TURF012,4,Will book again,2024-02-21,Yes,No
REV02631,BKG007047,CUST01981,TURF003,2,Average experience,2025-10-16,Yes,No
REV02632,BKG005178,CUST01524,TURF037,3,Poor lighting,2024-06-22,Yes,No
REV02633,BKG006773,CUST00450,TURF016,4,Friendly staff,2025-04-16,Yes,Yes
REV02634,BKG005860,CUST00723,TURF015,3,Excellent surface quality,2024-03-24,No,Yes
REV02635,BKG005456,CUST00043,TURF049,5,Average experience,2024-11-04,Yes,No
REV02636,BKG002167,CUST02027,TURF027,5,Average experience,2025-06-19,Yes,No
REV02637,BKG005148,CUST01758,TURF021,5,Will book again,2024-02-14,Yes,No
REV02638,BKG001308,CUST02489,TURF035,3,Great experience,2024-12-09,No,No
REV02639,BKG008496,CUST02105,TURF045,5,Great experience,2025-05-27,Yes,No
REV02640,BKG008412,CUST00938,TURF005,4,Crowded,2024-05-17,Yes,No
REV02641,BKG007963,CUST02105,TURF017,4,Average experience,2024-01-18,Yes,Yes
REV02642,BKG000945,CUST01839,TURF016,5,Friendly staff,2025-10-24,Yes,Yes
REV02643,BKG000982,CUST01921,TURF021,3,Excellent surface quality,2024-10-19,No,No
REV02644,BKG003031,CUST00173,TURF029,5,Friendly staff,2026-04-01,Yes,No
REV02645,BKG003558,CUST01303,TURF016,4,Value for money,2024-06-01,Yes,Yes
REV02646,BKG007817,CUST00695,TURF047,4,Great experience,2026-05-16,Yes,Yes
REV02647,BKG002061,CUST00248,TURF019,5,Well maintained,2025-04-25,Yes,No
REV02648,BKG009449,CUST00015,TURF038,1,Clean facility,2025-06-25,Yes,No
REV02649,BKG004450,CUST00187,TURF019,4,Clean facility,2025-07-11,Yes,No
REV02650,BKG000320,CUST02231,TURF019,3,Poor lighting,2026-02-03,Yes,No
REV02651,BKG009673,CUST01269,TURF026,5,Value for money,2024-08-20,Yes,No
REV02652,BKG005872,CUST01295,TURF009,4,Value for money,2025-12-22,Yes,Yes
REV02653,BKG007676,CUST01260,TURF041,5,Well maintained,2025-01-02,Yes,Yes
REV02654,BKG001381,CUST01079,TURF041,5,Friendly staff,2024-02-27,Yes,No
REV02655,BKG009669,CUST01440,TURF002,5,Will book again,2024-02-25,Yes,No
REV02656,BKG003170,CUST02278,TURF042,5,Poor lighting,2025-12-12,Yes,No
REV02657,BKG004334,CUST00364,TURF024,4,Great experience,2025-08-18,Yes,Yes
REV02658,BKG007536,CUST02230,TURF050,1,Excellent surface quality,2026-03-31,Yes,No
REV02659,BKG005585,CUST00124,TURF026,4,Well maintained,2024-03-25,Yes,Yes
REV02660,BKG006093,CUST01502,TURF012,5,Value for money,2024-06-25,Yes,No
REV02661,BKG005938,CUST01874,TURF035,5,Will book again,2024-09-11,Yes,No
REV02662,BKG002463,CUST00554,TURF005,4,Will book again,2024-05-07,Yes,No
REV02663,BKG006055,CUST01333,TURF002,3,Average experience,2025-04-15,Yes,No
REV02664,BKG002693,CUST00817,TURF043,2,Friendly staff,2024-04-02,Yes,No
REV02665,BKG007063,CUST00229,TURF033,5,Will book again,2024-05-12,Yes,No
REV02666,BKG009582,CUST01992,TURF017,5,Average experience,2025-12-17,Yes,No
REV02667,BKG007075,CUST02378,TURF038,5,Poor lighting,2024-04-02,Yes,No
REV02668,BKG009222,CUST02257,TURF044,4,Will book again,2024-02-12,Yes,No
REV02669,BKG004283,CUST00330,TURF010,5,Will book again,2025-03-18,Yes,Yes
REV02670,BKG001655,CUST00418,TURF019,5,Value for money,2025-01-26,Yes,Yes
REV02671,BKG002550,CUST02482,TURF023,4,Friendly staff,2025-03-14,Yes,Yes
REV02672,BKG005560,CUST00596,TURF035,5,Clean facility,2025-07-07,Yes,No
REV02673,BKG000358,CUST01296,TURF036,4,Average experience,2024-08-11,Yes,Yes
REV02674,BKG005583,CUST01078,TURF026,5,Friendly staff,2025-10-20,Yes,No
REV02675,BKG003988,CUST01544,TURF042,5,Will book again,2024-03-24,Yes,No
REV02676,BKG002709,CUST01659,TURF036,5,Average experience,2024-05-15,Yes,No
REV02677,BKG000890,CUST01195,TURF031,4,Value for money,2026-04-21,Yes,No
REV02678,BKG006357,CUST01043,TURF044,5,Clean facility,2024-03-17,Yes,No
REV02679,BKG007695,CUST00803,TURF036,5,Well maintained,2024-07-07,Yes,No
REV02680,BKG004109,CUST00945,TURF020,5,Average experience,2025-09-07,Yes,No
REV02681,BKG005725,CUST00410,TURF018,5,Average experience,2025-03-11,Yes,Yes
REV02682,BKG001128,CUST02401,TURF045,3,Value for money,2026-06-02,No,Yes
REV02683,BKG008522,CUST02069,TURF002,2,Well maintained,2026-03-21,Yes,No
REV02684,BKG004070,CUST02118,TURF033,5,Average experience,2025-10-20,Yes,No
REV02685,BKG005592,CUST02413,TURF005,5,Clean facility,2024-09-07,Yes,Yes
REV02686,BKG004613,CUST02359,TURF017,5,Friendly staff,2025-02-15,Yes,No
REV02687,BKG003385,CUST01020,TURF030,4,Excellent surface quality,2026-03-24,Yes,No
REV02688,BKG008329,CUST01387,TURF034,5,Clean facility,2024-04-12,Yes,No
REV02689,BKG006910,CUST01214,TURF004,4,Great experience,2024-09-02,Yes,Yes
REV02690,BKG008869,CUST01679,TURF008,5,Average experience,2025-06-27,Yes,Yes
REV02691,BKG001745,CUST01898,TURF024,4,Crowded,2026-02-26,Yes,No
REV02692,BKG004808,CUST01002,TURF042,4,Well maintained,2025-11-14,Yes,No
REV02693,BKG009236,CUST01659,TURF030,3,Friendly staff,2024-12-28,Yes,No
REV02694,BKG001433,CUST01818,TURF025,5,Will book again,2025-06-05,Yes,No
REV02695,BKG004482,CUST01951,TURF017,4,Will book again,2025-01-29,Yes,Yes
REV02696,BKG003255,CUST01036,TURF046,5,Value for money,2025-09-10,Yes,No
REV02697,BKG000222,CUST00194,TURF024,5,Poor lighting,2026-02-21,Yes,No
REV02698,BKG002119,CUST00836,TURF030,4,Will book again,2026-02-23,Yes,No
REV02699,BKG005158,CUST00005,TURF024,5,Value for money,2026-02-03,Yes,Yes
REV02700,BKG001412,CUST00722,TURF018,4,Well maintained,2024-08-22,Yes,No
REV02701,BKG003011,CUST00323,TURF023,5,Will book again,2025-07-29,Yes,Yes
REV02702,BKG007202,CUST01541,TURF041,5,Average experience,2025-04-21,Yes,No
REV02703,BKG007220,CUST01180,TURF007,4,Value for money,2024-11-20,Yes,No
REV02704,BKG002092,CUST01043,TURF033,5,Clean facility,2025-05-05,Yes,No
REV02705,BKG003204,CUST00659,TURF038,5,Well maintained,2026-02-18,Yes,No
REV02706,BKG008623,CUST00265,TURF022,4,Value for money,2025-12-27,Yes,No
REV02707,BKG000413,CUST02009,TURF038,5,Great experience,2025-12-05,Yes,Yes
REV02708,BKG009634,CUST01736,TURF022,5,Will book again,2025-06-17,Yes,No
REV02709,BKG007487,CUST00089,TURF047,5,Crowded,2025-06-05,Yes,Yes
REV02710,BKG004776,CUST00142,TURF004,5,Average experience,2026-03-19,Yes,Yes
REV02711,BKG009888,CUST00314,TURF048,5,Will book again,2026-05-07,Yes,No
REV02712,BKG000084,CUST01435,TURF037,5,Great experience,2024-05-29,Yes,No
REV02713,BKG009063,CUST01652,TURF022,2,Will book again,2026-01-29,No,Yes
REV02714,BKG004963,CUST00917,TURF044,5,Excellent surface quality,2025-08-05,Yes,Yes
REV02715,BKG008805,CUST01471,TURF005,4,Excellent surface quality,2024-07-21,Yes,No
REV02716,BKG007899,CUST00572,TURF029,3,Crowded,2025-04-05,Yes,No
REV02717,BKG000939,CUST02222,TURF044,4,Well maintained,2025-03-08,Yes,No
REV02718,BKG008966,CUST00974,TURF031,4,Well maintained,2026-04-25,Yes,Yes
REV02719,BKG003754,CUST01156,TURF030,5,Average experience,2025-06-13,Yes,No
REV02720,BKG003366,CUST02023,TURF022,4,Great experience,2024-01-16,Yes,No
REV02721,BKG007486,CUST01832,TURF046,4,Will book again,2025-02-21,Yes,No
REV02722,BKG004157,CUST02310,TURF047,5,Well maintained,2025-06-02,Yes,Yes
REV02723,BKG002952,CUST01237,TURF024,4,Clean facility,2025-01-22,Yes,Yes
REV02724,BKG000843,CUST01279,TURF020,4,Great experience,2025-09-08,Yes,No
REV02725,BKG007730,CUST02417,TURF047,5,Well maintained,2024-01-30,Yes,No
REV02726,BKG004632,CUST00656,TURF046,4,Great experience,2025-11-30,Yes,No
REV02727,BKG006635,CUST02156,TURF041,4,Value for money,2024-02-25,Yes,No
REV02728,BKG008353,CUST01924,TURF021,4,Crowded,2025-09-09,Yes,No
REV02729,BKG005438,CUST00583,TURF049,5,Value for money,2025-03-17,Yes,No
REV02730,BKG004918,CUST00153,TURF002,4,Average experience,2025-01-08,Yes,No
REV02731,BKG003695,CUST02169,TURF012,5,Poor lighting,2024-08-03,Yes,No
REV02732,BKG003111,CUST00159,TURF027,1,Average experience,2025-07-16,No,Yes
REV02733,BKG005153,CUST02275,TURF043,4,Excellent surface quality,2025-04-28,Yes,No
REV02734,BKG001814,CUST02419,TURF024,5,Crowded,2025-02-10,Yes,No
REV02735,BKG009617,CUST01456,TURF049,4,Clean facility,2024-03-24,Yes,No
REV02736,BKG007238,CUST01742,TURF005,5,Average experience,2024-08-26,Yes,No
REV02737,BKG009250,CUST00815,TURF038,4,Poor lighting,2025-06-29,Yes,No
REV02738,BKG002145,CUST01178,TURF049,5,Great experience,2026-06-07,Yes,No
REV02739,BKG004574,CUST01022,TURF039,5,Average experience,2024-02-19,Yes,No
REV02740,BKG002386,CUST01379,TURF036,5,Well maintained,2025-09-12,Yes,No
REV02741,BKG003639,CUST00228,TURF039,4,Excellent surface quality,2024-01-27,Yes,No
REV02742,BKG009491,CUST00662,TURF049,4,Will book again,2026-01-11,Yes,No
REV02743,BKG006593,CUST00853,TURF031,5,Value for money,2024-03-24,Yes,No
REV02744,BKG008073,CUST01370,TURF042,1,Poor lighting,2024-10-04,No,No
REV02745,BKG002508,CUST00037,TURF008,5,Clean facility,2025-12-24,Yes,No
REV02746,BKG007820,CUST01910,TURF002,2,Well maintained,2026-06-07,No,No
REV02747,BKG000404,CUST00079,TURF027,4,Poor lighting,2025-09-26,Yes,No
REV02748,BKG000487,CUST01007,TURF037,4,Value for money,2024-02-08,Yes,No
REV02749,BKG004372,CUST02034,TURF031,5,Will book again,2024-06-17,Yes,Yes
REV02750,BKG006111,CUST01197,TURF036,3,Crowded,2024-11-08,No,No
REV02751,BKG002555,CUST00320,TURF007,5,Friendly staff,2025-05-20,Yes,No
REV02752,BKG003563,CUST01825,TURF009,4,Poor lighting,2026-03-23,Yes,No
REV02753,BKG003026,CUST00441,TURF013,5,Excellent surface quality,2024-07-06,Yes,Yes
REV02754,BKG002382,CUST01539,TURF024,3,Value for money,2025-12-24,No,Yes
REV02755,BKG006965,CUST00101,TURF004,3,Well maintained,2025-02-22,No,Yes
REV02756,BKG000288,CUST01893,TURF023,4,Great experience,2025-07-04,Yes,No
REV02757,BKG003969,CUST00410,TURF005,3,Crowded,2024-12-28,No,Yes
REV02758,BKG000253,CUST01401,TURF035,5,Well maintained,2026-03-11,Yes,No
REV02759,BKG004376,CUST00784,TURF042,4,Friendly staff,2025-08-16,Yes,No
REV02760,BKG009585,CUST00207,TURF015,1,Will book again,2025-10-30,Yes,Yes
REV02761,BKG000118,CUST01391,TURF048,4,Value for money,2026-06-07,Yes,No
REV02762,BKG006242,CUST02099,TURF048,4,Will book again,2024-09-14,Yes,No
REV02763,BKG009781,CUST01905,TURF037,5,Friendly staff,2025-03-02,Yes,No
REV02764,BKG006962,CUST00685,TURF016,4,Great experience,2026-03-01,Yes,No
REV02765,BKG001233,CUST00511,TURF006,1,Well maintained,2024-08-14,No,No
REV02766,BKG005965,CUST01169,TURF024,4,Well maintained,2025-09-17,Yes,No
REV02767,BKG000122,CUST01876,TURF031,5,Will book again,2025-10-21,Yes,Yes
REV02768,BKG006632,CUST02180,TURF041,4,Friendly staff,2025-07-22,Yes,No
REV02769,BKG004901,CUST01867,TURF044,5,Great experience,2025-01-04,Yes,Yes
REV02770,BKG005032,CUST01674,TURF022,4,Great experience,2026-01-31,Yes,No
REV02771,BKG006051,CUST01300,TURF031,5,Clean facility,2026-02-09,Yes,No
REV02772,BKG007725,CUST00413,TURF049,5,Poor lighting,2024-12-10,Yes,No
REV02773,BKG008456,CUST02334,TURF008,5,Excellent surface quality,2025-01-13,Yes,No
REV02774,BKG006485,CUST01264,TURF027,5,Excellent surface quality,2024-05-31,Yes,Yes
REV02775,BKG006847,CUST01673,TURF029,5,Crowded,2024-11-03,Yes,No
REV02776,BKG009241,CUST02235,TURF020,5,Great experience,2024-08-21,Yes,No
REV02777,BKG006999,CUST02485,TURF050,5,Will book again,2025-10-12,Yes,No
REV02778,BKG004892,CUST00585,TURF005,5,Great experience,2025-07-04,Yes,No
REV02779,BKG008016,CUST01487,TURF036,5,Crowded,2025-08-26,Yes,No
REV02780,BKG005922,CUST01211,TURF046,5,Well maintained,2026-05-10,Yes,No
REV02781,BKG009825,CUST00258,TURF001,5,Great experience,2024-07-13,Yes,No
REV02782,BKG000272,CUST02018,TURF035,5,Crowded,2025-03-11,Yes,No
REV02783,BKG006891,CUST00164,TURF038,3,Poor lighting,2025-10-01,Yes,Yes
REV02784,BKG009146,CUST01930,TURF038,5,Will book again,2026-02-24,Yes,Yes
REV02785,BKG002236,CUST02056,TURF032,4,Average experience,2024-03-22,Yes,No
REV02786,BKG008545,CUST02252,TURF037,2,Great experience,2025-01-01,Yes,Yes
REV02787,BKG000101,CUST01597,TURF002,5,Value for money,2025-05-06,Yes,Yes
REV02788,BKG008409,CUST01665,TURF042,5,Average experience,2026-01-20,Yes,Yes
REV02789,BKG001637,CUST00209,TURF007,5,Clean facility,2026-03-17,Yes,No
REV02790,BKG004243,CUST01965,TURF006,4,Average experience,2025-02-18,Yes,No
REV02791,BKG009571,CUST00598,TURF046,4,Value for money,2024-09-05,Yes,No
REV02792,BKG005573,CUST01372,TURF036,5,Poor lighting,2026-05-15,Yes,No
REV02793,BKG006547,CUST00556,TURF017,5,Value for money,2025-01-08,Yes,No
REV02794,BKG002595,CUST01633,TURF044,4,Value for money,2025-12-11,Yes,Yes
REV02795,BKG000519,CUST02311,TURF035,4,Average experience,2026-01-20,Yes,No
REV02796,BKG007330,CUST02284,TURF022,4,Excellent surface quality,2024-08-18,Yes,No
REV02797,BKG000884,CUST01035,TURF026,4,Clean facility,2025-01-18,Yes,No
REV02798,BKG005692,CUST01569,TURF026,4,Average experience,2025-06-14,Yes,No
REV02799,BKG001348,CUST00146,TURF039,4,Average experience,2025-05-16,Yes,No
REV02800,BKG006155,CUST02349,TURF028,3,Clean facility,2024-11-08,No,No
REV02801,BKG004631,CUST00916,TURF028,5,Clean facility,2024-04-10,Yes,No
REV02802,BKG008122,CUST01789,TURF015,2,Well maintained,2024-12-02,Yes,Yes
REV02803,BKG006678,CUST01985,TURF010,3,Average experience,2025-06-21,No,Yes
REV02804,BKG007471,CUST01211,TURF024,5,Great experience,2025-04-12,Yes,Yes
REV02805,BKG001377,CUST00631,TURF018,4,Value for money,2025-11-20,Yes,Yes
REV02806,BKG000860,CUST01389,TURF037,4,Clean facility,2024-02-12,Yes,No
REV02807,BKG004661,CUST01030,TURF019,5,Crowded,2026-06-17,Yes,No
REV02808,BKG008704,CUST01672,TURF040,5,Average experience,2026-05-09,Yes,No
REV02809,BKG004358,CUST00418,TURF028,5,Well maintained,2025-07-02,Yes,No
REV02810,BKG009836,CUST00322,TURF027,4,Will book again,2024-01-11,Yes,Yes
REV02811,BKG002224,CUST01934,TURF034,4,Average experience,2026-05-27,Yes,Yes
REV02812,BKG004836,CUST01472,TURF009,5,Friendly staff,2024-08-29,Yes,No
REV02813,BKG001139,CUST01707,TURF012,5,Value for money,2026-05-23,Yes,No
REV02814,BKG000933,CUST02343,TURF019,4,Value for money,2026-04-14,Yes,No
REV02815,BKG001976,CUST02427,TURF041,4,Crowded,2025-01-03,Yes,No
REV02816,BKG002150,CUST02437,TURF044,5,Crowded,2025-08-30,Yes,No
REV02817,BKG009050,CUST00997,TURF002,5,Great experience,2025-10-28,Yes,No
REV02818,BKG009805,CUST02448,TURF037,5,Average experience,2024-12-08,Yes,No
REV02819,BKG002711,CUST00497,TURF023,4,Value for money,2025-03-09,Yes,No
REV02820,BKG006079,CUST00413,TURF022,3,Great experience,2025-11-15,No,No
REV02821,BKG008406,CUST00869,TURF029,5,Crowded,2026-02-09,Yes,Yes
REV02822,BKG009395,CUST00873,TURF037,5,Clean facility,2025-03-22,Yes,Yes
REV02823,BKG004735,CUST01751,TURF024,4,Will book again,2024-01-07,Yes,No
REV02824,BKG002398,CUST01769,TURF034,2,Poor lighting,2024-02-01,Yes,No
REV02825,BKG000993,CUST02138,TURF024,5,Poor lighting,2024-05-05,Yes,No
REV02826,BKG008604,CUST00287,TURF038,5,Well maintained,2026-03-28,Yes,No
REV02827,BKG009011,CUST01587,TURF020,5,Friendly staff,2024-02-24,Yes,No
REV02828,BKG004148,CUST00037,TURF006,5,Well maintained,2024-01-25,Yes,Yes
REV02829,BKG006283,CUST00583,TURF022,4,Crowded,2025-10-10,Yes,No
REV02830,BKG004671,CUST02436,TURF039,1,Crowded,2025-01-19,Yes,No
REV02831,BKG001488,CUST01760,TURF040,4,Poor lighting,2025-10-27,Yes,Yes
REV02832,BKG005233,CUST00807,TURF014,3,Well maintained,2026-01-13,Yes,No
REV02833,BKG006422,CUST02460,TURF008,3,Well maintained,2024-07-18,Yes,No
REV02834,BKG000720,CUST01216,TURF039,4,Well maintained,2024-07-04,Yes,Yes
REV02835,BKG004787,CUST00034,TURF010,4,Poor lighting,2026-05-12,Yes,No
REV02836,BKG000728,CUST01652,TURF009,5,Well maintained,2025-01-02,Yes,Yes
REV02837,BKG003618,CUST00386,TURF004,5,Excellent surface quality,2024-05-30,Yes,No
REV02838,BKG001657,CUST01335,TURF002,3,Friendly staff,2024-03-08,No,Yes
REV02839,BKG002953,CUST00579,TURF019,5,Excellent surface quality,2024-08-20,Yes,Yes
REV02840,BKG008445,CUST02406,TURF037,5,Will book again,2025-06-29,Yes,No
REV02841,BKG002656,CUST00079,TURF014,3,Crowded,2026-04-18,Yes,Yes
REV02842,BKG001253,CUST02058,TURF033,2,Average experience,2024-09-26,Yes,No
REV02843,BKG003726,CUST01322,TURF040,4,Great experience,2026-04-16,Yes,No
REV02844,BKG009802,CUST00247,TURF050,4,Crowded,2024-03-11,Yes,No
REV02845,BKG002259,CUST01915,TURF018,4,Friendly staff,2025-03-19,Yes,No
REV02846,BKG004201,CUST02021,TURF034,4,Average experience,2024-09-12,Yes,No
