SlotID,TurfID,SlotDate,StartTime,EndTime,DayOfWeek,Price,IsPeakHour,Status
SLOT005940,TURF040,2025-01-27,17:00,18:00,Monday,2000,No,Available
SLOT005941,TURF030,2024-09-25,18:00,19:00,Wednesday,2500,Yes,Booked
SLOT005942,TURF028,2026-04-18,19:00,20:00,Saturday,1500,Yes,Available
SLOT005943,TURF049,2024-11-19,18:00,19:00,Tuesday,800,Yes,Booked
SLOT005944,TURF026,2024-08-05,18:00,19:00,Monday,1500,Yes,Booked
SLOT005945,TURF033,2025-02-05,20:00,21:00,Wednesday,1000,Yes,Booked
SLOT005946,TURF004,2025-03-08,19:00,20:00,Saturday,1000,Yes,Booked
SLOT005947,TURF025,2025-09-05,11:00,12:00,Friday,2500,No,Booked
SLOT005948,TURF038,2025-10-20,10:00,11:00,Monday,800,No,Booked
SLOT005949,TURF019,2024-07-24,11:00,12:00,Wednesday,1000,No,Booked
SLOT005950,TURF021,2024-03-26,19:00,20:00,Tuesday,2500,Yes,Booked
SLOT005951,TURF034,2024-07-30,15:00,16:00,Tuesday,1200,No,Booked
SLOT005952,TURF041,2024-10-23,21:00,22:00,Wednesday,2000,Yes,Available
SLOT005953,TURF015,2025-12-17,19:00,20:00,Wednesday,2500,Yes,Available
SLOT005954,TURF004,2024-04-28,21:00,22:00,Sunday,1000,Yes,Available
SLOT005955,TURF028,2025-05-04,07:00,08:00,Sunday,1500,No,Booked
SLOT005956,TURF019,2026-02-03,07:00,08:00,Tuesday,1000,No,Booked
SLOT005957,TURF036,2026-05-09,19:00,20:00,Saturday,2500,Yes,Available
SLOT005958,TURF043,2025-11-10,15:00,16:00,Monday,1500,No,Available
SLOT005959,TURF035,2025-10-04,07:00,08:00,Saturday,800,No,Available
SLOT005960,TURF026,2024-04-21,15:00,16:00,Sunday,1500,No,Booked
SLOT005961,TURF036,2026-03-18,18:00,19:00,Wednesday,2500,Yes,Booked
SLOT005962,TURF034,2025-11-15,20:00,21:00,Saturday,1200,Yes,Available
SLOT005963,TURF020,2025-03-15,12:00,13:00,Saturday,1500,No,Available
SLOT005964,TURF013,2025-11-08,15:00,16:00,Saturday,1500,No,Booked
SLOT005965,TURF050,2025-03-17,11:00,12:00,Monday,1800,No,Booked
SLOT005966,TURF007,2025-09-28,10:00,11:00,Sunday,1500,No,Booked
SLOT005967,TURF015,2025-02-23,16:00,17:00,Sunday,2500,No,Blocked
SLOT005968,TURF027,2025-04-13,07:00,08:00,Sunday,1800,No,Booked
SLOT005969,TURF044,2026-03-05,21:00,22:00,Thursday,1000,Yes,Available
SLOT005970,TURF032,2025-11-27,11:00,12:00,Thursday,800,No,Available
SLOT005971,TURF043,2024-07-18,17:00,18:00,Thursday,1500,No,Available
SLOT005972,TURF027,2024-03-17,20:00,21:00,Sunday,1800,Yes,Available
SLOT005973,TURF027,2024-12-27,09:00,10:00,Friday,1800,No,Booked
SLOT005974,TURF002,2026-07-08,11:00,12:00,Wednesday,2500,No,Booked
SLOT005975,TURF046,2025-11-06,12:00,13:00,Thursday,800,No,Booked
SLOT005976,TURF038,2025-12-23,16:00,17:00,Tuesday,800,No,Available
SLOT005977,TURF012,2024-09-30,08:00,09:00,Monday,1000,No,Booked
SLOT005978,TURF018,2025-07-04,19:00,20:00,Friday,1200,Yes,Booked
SLOT005979,TURF034,2025-10-13,06:00,07:00,Monday,1200,No,Available
SLOT005980,TURF022,2025-10-22,22:00,23:00,Wednesday,1800,No,Available
SLOT005981,TURF036,2024-09-07,22:00,23:00,Saturday,2500,No,Available
SLOT005982,TURF002,2025-05-17,13:00,14:00,Saturday,2500,No,Available
SLOT005983,TURF048,2024-04-28,18:00,19:00,Sunday,1800,Yes,Available
SLOT005984,TURF031,2024-01-10,12:00,13:00,Wednesday,2000,No,Available
SLOT005985,TURF042,2026-05-04,16:00,17:00,Monday,1500,No,Booked
SLOT005986,TURF035,2024-07-23,18:00,19:00,Tuesday,800,Yes,Booked
SLOT005987,TURF037,2025-02-16,15:00,16:00,Sunday,1500,No,Blocked
SLOT005988,TURF036,2025-09-11,19:00,20:00,Thursday,2500,Yes,Available
SLOT005989,TURF006,2024-03-06,12:00,13:00,Wednesday,1500,No,Booked
SLOT005990,TURF035,2026-05-01,20:00,21:00,Friday,800,Yes,Available
SLOT005991,TURF034,2025-01-29,06:00,07:00,Wednesday,1200,No,Available
SLOT005992,TURF004,2026-04-06,14:00,15:00,Monday,1000,No,Booked
SLOT005993,TURF025,2024-03-17,18:00,19:00,Sunday,2500,Yes,Available
SLOT005994,TURF044,2024-04-10,06:00,07:00,Wednesday,1000,No,Booked
SLOT005995,TURF021,2024-10-17,17:00,18:00,Thursday,2500,No,Booked
SLOT005996,TURF027,2024-03-31,06:00,07:00,Sunday,1800,No,Booked
SLOT005997,TURF033,2026-03-16,22:00,23:00,Monday,1000,No,Available
SLOT005998,TURF001,2024-11-18,21:00,22:00,Monday,1000,Yes,Available
SLOT005999,TURF044,2025-08-19,21:00,22:00,Tuesday,1000,Yes,Booked
SLOT006000,TURF046,2024-09-16,11:00,12:00,Monday,800,No,Booked
SLOT006001,TURF038,2024-09-06,20:00,21:00,Friday,800,Yes,Booked
SLOT006002,TURF014,2025-07-05,10:00,11:00,Saturday,1500,No,Booked
SLOT006003,TURF045,2024-08-23,15:00,16:00,Friday,2500,No,Available
SLOT006004,TURF017,2025-12-03,16:00,17:00,Wednesday,1200,No,Available
SLOT006005,TURF035,2026-07-16,06:00,07:00,Thursday,800,No,Booked
SLOT006006,TURF048,2025-03-24,07:00,08:00,Monday,1800,No,Blocked
SLOT006007,TURF038,2026-02-03,16:00,17:00,Tuesday,800,No,Booked
SLOT006008,TURF005,2026-02-23,17:00,18:00,Monday,1200,No,Available
SLOT006009,TURF029,2025-10-17,11:00,12:00,Friday,2000,No,Available
SLOT006010,TURF024,2026-01-20,18:00,19:00,Tuesday,1000,Yes,Booked
SLOT006011,TURF028,2024-08-07,17:00,18:00,Wednesday,1500,No,Booked
SLOT006012,TURF034,2024-03-26,12:00,13:00,Tuesday,1200,No,Available
SLOT006013,TURF040,2025-08-22,13:00,14:00,Friday,2000,No,Available
SLOT006014,TURF030,2024-09-05,12:00,13:00,Thursday,2500,No,Blocked
SLOT006015,TURF036,2026-05-04,18:00,19:00,Monday,2500,Yes,Available
SLOT006016,TURF016,2025-02-07,16:00,17:00,Friday,2000,No,Booked
SLOT006017,TURF047,2026-01-16,07:00,08:00,Friday,1200,No,Available
SLOT006018,TURF022,2025-11-23,13:00,14:00,Sunday,1800,No,Booked
SLOT006019,TURF008,2026-05-19,10:00,11:00,Tuesday,1000,No,Available
SLOT006020,TURF013,2026-01-14,18:00,19:00,Wednesday,1500,Yes,Booked
SLOT006021,TURF016,2024-09-25,13:00,14:00,Wednesday,2000,No,Booked
SLOT006022,TURF029,2024-03-31,06:00,07:00,Sunday,2000,No,Available
SLOT006023,TURF021,2025-05-14,10:00,11:00,Wednesday,2500,No,Available
SLOT006024,TURF015,2025-10-17,19:00,20:00,Friday,2500,Yes,Booked
SLOT006025,TURF033,2024-07-10,20:00,21:00,Wednesday,1000,Yes,Available
SLOT006026,TURF043,2025-11-10,20:00,21:00,Monday,1500,Yes,Booked
SLOT006027,TURF017,2025-01-13,15:00,16:00,Monday,1200,No,Available
SLOT006028,TURF021,2026-06-20,09:00,10:00,Saturday,2500,No,Available
SLOT006029,TURF004,2025-04-26,07:00,08:00,Saturday,1000,No,Booked
SLOT006030,TURF001,2026-02-23,18:00,19:00,Monday,1000,Yes,Booked
SLOT006031,TURF037,2025-03-22,15:00,16:00,Saturday,1500,No,Booked
SLOT006032,TURF042,2024-11-26,13:00,14:00,Tuesday,1500,No,Booked
SLOT006033,TURF042,2025-05-19,19:00,20:00,Monday,1500,Yes,Available
SLOT006034,TURF008,2026-05-31,19:00,20:00,Sunday,1000,Yes,Booked
SLOT006035,TURF025,2024-01-20,08:00,09:00,Saturday,2500,No,Booked
SLOT006036,TURF045,2025-11-19,13:00,14:00,Wednesday,2500,No,Available
SLOT006037,TURF014,2024-03-12,12:00,13:00,Tuesday,1500,No,Booked
SLOT006038,TURF026,2025-05-23,19:00,20:00,Friday,1500,Yes,Booked
SLOT006039,TURF029,2024-08-22,08:00,09:00,Thursday,2000,No,Booked
SLOT006040,TURF003,2024-07-21,06:00,07:00,Sunday,1000,No,Booked
SLOT006041,TURF048,2024-10-05,07:00,08:00,Saturday,1800,No,Booked
SLOT006042,TURF033,2026-01-06,16:00,17:00,Tuesday,1000,No,Available
SLOT006043,TURF048,2024-01-10,10:00,11:00,Wednesday,1800,No,Booked
SLOT006044,TURF036,2024-12-04,08:00,09:00,Wednesday,2500,No,Available
SLOT006045,TURF034,2026-01-06,13:00,14:00,Tuesday,1200,No,Available
SLOT006046,TURF005,2026-04-12,15:00,16:00,Sunday,1200,No,Available
SLOT006047,TURF041,2025-01-21,17:00,18:00,Tuesday,2000,No,Booked
SLOT006048,TURF015,2024-07-17,18:00,19:00,Wednesday,2500,Yes,Booked
SLOT006049,TURF031,2025-03-14,22:00,23:00,Friday,2000,No,Booked
SLOT006050,TURF014,2024-02-25,21:00,22:00,Sunday,1500,Yes,Booked
SLOT006051,TURF001,2024-09-02,20:00,21:00,Monday,1000,Yes,Available
SLOT006052,TURF019,2026-05-17,14:00,15:00,Sunday,1000,No,Booked
SLOT006053,TURF043,2024-12-15,22:00,23:00,Sunday,1500,No,Booked
SLOT006054,TURF011,2025-01-15,06:00,07:00,Wednesday,2500,No,Booked
SLOT006055,TURF048,2026-02-13,17:00,18:00,Friday,1800,No,Booked
SLOT006056,TURF036,2024-09-08,22:00,23:00,Sunday,2500,No,Booked
SLOT006057,TURF031,2025-10-05,11:00,12:00,Sunday,2000,No,Booked
SLOT006058,TURF038,2024-09-29,07:00,08:00,Sunday,800,No,Booked
SLOT006059,TURF019,2025-12-03,14:00,15:00,Wednesday,1000,No,Available
SLOT006060,TURF038,2025-06-07,06:00,07:00,Saturday,800,No,Available
SLOT006061,TURF034,2026-02-17,07:00,08:00,Tuesday,1200,No,Available
SLOT006062,TURF002,2026-03-01,17:00,18:00,Sunday,2500,No,Available
SLOT006063,TURF015,2025-08-10,17:00,18:00,Sunday,2500,No,Available
SLOT006064,TURF029,2026-02-19,06:00,07:00,Thursday,2000,No,Blocked
SLOT006065,TURF049,2025-12-22,11:00,12:00,Monday,800,No,Booked
SLOT006066,TURF038,2025-06-11,19:00,20:00,Wednesday,800,Yes,Available
SLOT006067,TURF022,2024-10-25,15:00,16:00,Friday,1800,No,Available
SLOT006068,TURF044,2026-02-08,22:00,23:00,Sunday,1000,No,Available
SLOT006069,TURF001,2026-01-18,12:00,13:00,Sunday,1000,No,Available
SLOT006070,TURF027,2024-08-24,20:00,21:00,Saturday,1800,Yes,Available
SLOT006071,TURF041,2024-03-22,21:00,22:00,Friday,2000,Yes,Booked
SLOT006072,TURF017,2026-03-10,07:00,08:00,Tuesday,1200,No,Booked
SLOT006073,TURF044,2026-04-01,14:00,15:00,Wednesday,1000,No,Booked
SLOT006074,TURF009,2025-08-22,17:00,18:00,Friday,1000,No,Booked
SLOT006075,TURF017,2025-08-17,15:00,16:00,Sunday,1200,No,Booked
SLOT006076,TURF036,2025-04-03,16:00,17:00,Thursday,2500,No,Available
SLOT006077,TURF007,2025-10-28,12:00,13:00,Tuesday,1500,No,Booked
SLOT006078,TURF046,2024-02-10,22:00,23:00,Saturday,800,No,Available
SLOT006079,TURF025,2026-02-23,18:00,19:00,Monday,2500,Yes,Available
SLOT006080,TURF047,2024-09-20,08:00,09:00,Friday,1200,No,Booked
SLOT006081,TURF018,2026-05-15,18:00,19:00,Friday,1200,Yes,Booked
SLOT006082,TURF032,2024-03-05,09:00,10:00,Tuesday,800,No,Available
SLOT006083,TURF036,2025-11-22,15:00,16:00,Saturday,2500,No,Blocked
SLOT006084,TURF050,2025-11-17,06:00,07:00,Monday,1800,No,Booked
SLOT006085,TURF027,2024-07-17,19:00,20:00,Wednesday,1800,Yes,Available
SLOT006086,TURF018,2025-03-09,07:00,08:00,Sunday,1200,No,Booked
SLOT006087,TURF050,2024-12-14,21:00,22:00,Saturday,1800,Yes,Booked
SLOT006088,TURF027,2024-12-11,16:00,17:00,Wednesday,1800,No,Booked
SLOT006089,TURF025,2025-03-05,20:00,21:00,Wednesday,2500,Yes,Available
SLOT006090,TURF028,2026-05-08,13:00,14:00,Friday,1500,No,Available
SLOT006091,TURF007,2024-04-23,11:00,12:00,Tuesday,1500,No,Booked
SLOT006092,TURF036,2025-03-15,17:00,18:00,Saturday,2500,No,Available
SLOT006093,TURF031,2025-09-17,22:00,23:00,Wednesday,2000,No,Available
SLOT006094,TURF020,2026-07-09,09:00,10:00,Thursday,1500,No,Booked
SLOT006095,TURF023,2024-03-08,19:00,20:00,Friday,1500,Yes,Booked
SLOT006096,TURF045,2024-06-11,19:00,20:00,Tuesday,2500,Yes,Available
SLOT006097,TURF035,2025-08-25,07:00,08:00,Monday,800,No,Booked
SLOT006098,TURF015,2025-05-11,06:00,07:00,Sunday,2500,No,Booked
SLOT006099,TURF027,2024-01-12,12:00,13:00,Friday,1800,No,Booked
SLOT006100,TURF039,2025-06-05,14:00,15:00,Thursday,2500,No,Booked
SLOT006101,TURF016,2024-06-04,11:00,12:00,Tuesday,2000,No,Booked
SLOT006102,TURF013,2025-12-16,16:00,17:00,Tuesday,1500,No,Blocked
SLOT006103,TURF048,2025-12-31,09:00,10:00,Wednesday,1800,No,Booked
SLOT006104,TURF023,2025-08-10,20:00,21:00,Sunday,1500,Yes,Available
SLOT006105,TURF033,2025-01-12,09:00,10:00,Sunday,1000,No,Booked
SLOT006106,TURF029,2025-03-28,09:00,10:00,Friday,2000,No,Booked
SLOT006107,TURF008,2025-12-05,12:00,13:00,Friday,1000,No,Booked
SLOT006108,TURF039,2026-03-24,10:00,11:00,Tuesday,2500,No,Available
SLOT006109,TURF030,2025-06-07,09:00,10:00,Saturday,2500,No,Booked
SLOT006110,TURF048,2025-08-10,11:00,12:00,Sunday,1800,No,Available
SLOT006111,TURF044,2026-01-02,14:00,15:00,Friday,1000,No,Booked
SLOT006112,TURF009,2025-03-20,07:00,08:00,Thursday,1000,No,Available
SLOT006113,TURF015,2024-12-06,20:00,21:00,Friday,2500,Yes,Booked
SLOT006114,TURF041,2024-08-05,15:00,16:00,Monday,2000,No,Booked
SLOT006115,TURF050,2025-06-05,15:00,16:00,Thursday,1800,No,Booked
SLOT006116,TURF001,2024-11-02,17:00,18:00,Saturday,1000,No,Available
SLOT006117,TURF040,2024-07-02,21:00,22:00,Tuesday,2000,Yes,Booked
SLOT006118,TURF030,2025-11-16,19:00,20:00,Sunday,2500,Yes,Booked
SLOT006119,TURF015,2026-02-07,19:00,20:00,Saturday,2500,Yes,Booked
SLOT006120,TURF034,2024-03-19,16:00,17:00,Tuesday,1200,No,Blocked
SLOT006121,TURF014,2026-02-12,10:00,11:00,Thursday,1500,No,Available
SLOT006122,TURF006,2026-06-01,12:00,13:00,Monday,1500,No,Booked
SLOT006123,TURF013,2026-04-02,18:00,19:00,Thursday,1500,Yes,Available
SLOT006124,TURF004,2025-06-16,15:00,16:00,Monday,1000,No,Booked
SLOT006125,TURF036,2025-08-07,10:00,11:00,Thursday,2500,No,Booked
SLOT006126,TURF019,2024-05-23,13:00,14:00,Thursday,1000,No,Booked
SLOT006127,TURF038,2024-04-21,10:00,11:00,Sunday,800,No,Booked
SLOT006128,TURF031,2025-11-15,19:00,20:00,Saturday,2000,Yes,Available
SLOT006129,TURF017,2025-12-22,22:00,23:00,Monday,1200,No,Available
SLOT006130,TURF011,2025-07-31,08:00,09:00,Thursday,2500,No,Available
SLOT006131,TURF001,2026-03-19,10:00,11:00,Thursday,1000,No,Available
SLOT006132,TURF033,2025-04-03,07:00,08:00,Thursday,1000,No,Booked
SLOT006133,TURF004,2025-01-20,15:00,16:00,Monday,1000,No,Booked
SLOT006134,TURF049,2025-01-16,08:00,09:00,Thursday,800,No,Available
SLOT006135,TURF009,2026-06-11,17:00,18:00,Thursday,1000,No,Booked
SLOT006136,TURF017,2024-10-24,20:00,21:00,Thursday,1200,Yes,Booked
SLOT006137,TURF010,2026-05-08,10:00,11:00,Friday,2500,No,Available
SLOT006138,TURF003,2025-03-10,17:00,18:00,Monday,1000,No,Booked
SLOT006139,TURF027,2026-06-21,19:00,20:00,Sunday,1800,Yes,Available
SLOT006140,TURF004,2024-07-13,07:00,08:00,Saturday,1000,No,Booked
SLOT006141,TURF005,2026-04-24,17:00,18:00,Friday,1200,No,Blocked
SLOT006142,TURF024,2025-05-10,13:00,14:00,Saturday,1000,No,Available
SLOT006143,TURF034,2026-01-13,16:00,17:00,Tuesday,1200,No,Available
SLOT006144,TURF029,2025-07-22,12:00,13:00,Tuesday,2000,No,Booked
SLOT006145,TURF007,2025-05-01,08:00,09:00,Thursday,1500,No,Available
SLOT006146,TURF045,2026-06-15,17:00,18:00,Monday,2500,No,Available
SLOT006147,TURF045,2025-10-19,09:00,10:00,Sunday,2500,No,Available
SLOT006148,TURF046,2026-01-06,08:00,09:00,Tuesday,800,No,Booked
SLOT006149,TURF032,2026-03-31,22:00,23:00,Tuesday,800,No,Available
SLOT006150,TURF024,2025-07-17,09:00,10:00,Thursday,1000,No,Booked
SLOT006151,TURF028,2024-05-22,12:00,13:00,Wednesday,1500,No,Booked
SLOT006152,TURF018,2024-02-28,20:00,21:00,Wednesday,1200,Yes,Booked
SLOT006153,TURF024,2025-05-03,17:00,18:00,Saturday,1000,No,Available
SLOT006154,TURF012,2026-02-18,06:00,07:00,Wednesday,1000,No,Blocked
SLOT006155,TURF002,2024-09-21,08:00,09:00,Saturday,2500,No,Available
SLOT006156,TURF049,2024-10-25,19:00,20:00,Friday,800,Yes,Available
SLOT006157,TURF028,2025-06-12,07:00,08:00,Thursday,1500,No,Available
SLOT006158,TURF013,2026-07-11,06:00,07:00,Saturday,1500,No,Available
SLOT006159,TURF027,2026-06-15,15:00,16:00,Monday,1800,No,Booked
SLOT006160,TURF014,2025-08-26,07:00,08:00,Tuesday,1500,No,Booked
SLOT006161,TURF030,2025-10-10,11:00,12:00,Friday,2500,No,Booked
SLOT006162,TURF033,2024-07-17,19:00,20:00,Wednesday,1000,Yes,Booked
SLOT006163,TURF016,2024-04-23,21:00,22:00,Tuesday,2000,Yes,Booked
SLOT006164,TURF006,2024-05-29,06:00,07:00,Wednesday,1500,No,Available
SLOT006165,TURF027,2026-07-14,10:00,11:00,Tuesday,1800,No,Booked
SLOT006166,TURF038,2024-06-15,18:00,19:00,Saturday,800,Yes,Booked
SLOT006167,TURF007,2024-08-25,10:00,11:00,Sunday,1500,No,Available
SLOT006168,TURF017,2026-01-02,21:00,22:00,Friday,1200,Yes,Booked
SLOT006169,TURF002,2024-05-30,22:00,23:00,Thursday,2500,No,Booked
SLOT006170,TURF009,2025-05-29,08:00,09:00,Thursday,1000,No,Available
SLOT006171,TURF013,2024-05-02,18:00,19:00,Thursday,1500,Yes,Available
SLOT006172,TURF035,2024-12-03,17:00,18:00,Tuesday,800,No,Available
SLOT006173,TURF013,2026-01-27,22:00,23:00,Tuesday,1500,No,Booked
SLOT006174,TURF028,2024-09-12,15:00,16:00,Thursday,1500,No,Booked
SLOT006175,TURF034,2026-06-01,10:00,11:00,Monday,1200,No,Booked
SLOT006176,TURF044,2025-09-26,22:00,23:00,Friday,1000,No,Booked
SLOT006177,TURF008,2026-01-11,12:00,13:00,Sunday,1000,No,Available
SLOT006178,TURF032,2024-06-01,10:00,11:00,Saturday,800,No,Available
SLOT006179,TURF011,2025-10-20,11:00,12:00,Monday,2500,No,Available
SLOT006180,TURF030,2024-11-23,08:00,09:00,Saturday,2500,No,Available
SLOT006181,TURF034,2025-04-28,17:00,18:00,Monday,1200,No,Available
SLOT006182,TURF019,2026-04-05,06:00,07:00,Sunday,1000,No,Available
SLOT006183,TURF022,2025-12-06,21:00,22:00,Saturday,1800,Yes,Booked
SLOT006184,TURF013,2024-07-06,09:00,10:00,Saturday,1500,No,Available
SLOT006185,TURF027,2026-05-04,07:00,08:00,Monday,1800,No,Available
SLOT006186,TURF003,2026-03-26,15:00,16:00,Thursday,1000,No,Available
SLOT006187,TURF008,2024-10-11,06:00,07:00,Friday,1000,No,Available
SLOT006188,TURF007,2025-04-28,20:00,21:00,Monday,1500,Yes,Booked
SLOT006189,TURF027,2025-05-22,12:00,13:00,Thursday,1800,No,Available
SLOT006190,TURF001,2024-01-01,16:00,17:00,Monday,1000,No,Available
SLOT006191,TURF020,2024-12-16,15:00,16:00,Monday,1500,No,Booked
SLOT006192,TURF024,2024-08-23,12:00,13:00,Friday,1000,No,Booked
SLOT006193,TURF011,2026-07-13,17:00,18:00,Monday,2500,No,Booked
SLOT006194,TURF010,2024-09-18,14:00,15:00,Wednesday,2500,No,Available
SLOT006195,TURF031,2026-01-10,11:00,12:00,Saturday,2000,No,Available
SLOT006196,TURF025,2026-07-18,16:00,17:00,Saturday,2500,No,Available
SLOT006197,TURF019,2025-10-26,13:00,14:00,Sunday,1000,No,Booked
SLOT006198,TURF011,2026-06-15,07:00,08:00,Monday,2500,No,Available
SLOT006199,TURF050,2024-05-27,22:00,23:00,Monday,1800,No,Booked
SLOT006200,TURF020,2026-02-01,10:00,11:00,Sunday,1500,No,Available
SLOT006201,TURF002,2025-06-04,17:00,18:00,Wednesday,2500,No,Booked
SLOT006202,TURF046,2025-09-15,06:00,07:00,Monday,800,No,Available
SLOT006203,TURF043,2024-09-23,08:00,09:00,Monday,1500,No,Booked
SLOT006204,TURF032,2024-10-02,18:00,19:00,Wednesday,800,Yes,Available
SLOT006205,TURF036,2026-04-09,19:00,20:00,Thursday,2500,Yes,Available
SLOT006206,TURF032,2025-01-24,10:00,11:00,Friday,800,No,Booked
SLOT006207,TURF005,2024-01-07,13:00,14:00,Sunday,1200,No,Booked
SLOT006208,TURF002,2024-10-28,21:00,22:00,Monday,2500,Yes,Available
SLOT006209,TURF002,2024-12-01,16:00,17:00,Sunday,2500,No,Available
SLOT006210,TURF022,2025-08-22,06:00,07:00,Friday,1800,No,Booked
SLOT006211,TURF004,2024-09-05,19:00,20:00,Thursday,1000,Yes,Available
SLOT006212,TURF011,2025-04-17,18:00,19:00,Thursday,2500,Yes,Booked
SLOT006213,TURF043,2025-01-05,07:00,08:00,Sunday,1500,No,Blocked
SLOT006214,TURF039,2024-04-11,09:00,10:00,Thursday,2500,No,Blocked
SLOT006215,TURF040,2025-10-05,13:00,14:00,Sunday,2000,No,Booked
SLOT006216,TURF036,2026-06-26,20:00,21:00,Friday,2500,Yes,Booked
SLOT006217,TURF048,2024-09-25,22:00,23:00,Wednesday,1800,No,Booked
SLOT006218,TURF037,2025-03-28,12:00,13:00,Friday,1500,No,Booked
SLOT006219,TURF044,2026-01-06,17:00,18:00,Tuesday,1000,No,Available
SLOT006220,TURF019,2024-11-26,19:00,20:00,Tuesday,1000,Yes,Booked
SLOT006221,TURF048,2024-09-06,22:00,23:00,Friday,1800,No,Booked
SLOT006222,TURF035,2024-08-28,20:00,21:00,Wednesday,800,Yes,Blocked
SLOT006223,TURF003,2025-08-30,14:00,15:00,Saturday,1000,No,Available
SLOT006224,TURF036,2025-07-15,10:00,11:00,Tuesday,2500,No,Available
SLOT006225,TURF044,2026-06-28,17:00,18:00,Sunday,1000,No,Booked
SLOT006226,TURF007,2025-08-24,20:00,21:00,Sunday,1500,Yes,Available
SLOT006227,TURF041,2026-03-03,07:00,08:00,Tuesday,2000,No,Available
SLOT006228,TURF022,2025-12-11,21:00,22:00,Thursday,1800,Yes,Available
SLOT006229,TURF027,2026-04-26,09:00,10:00,Sunday,1800,No,Booked
SLOT006230,TURF036,2024-09-15,12:00,13:00,Sunday,2500,No,Available
SLOT006231,TURF003,2026-01-19,12:00,13:00,Monday,1000,No,Available
SLOT006232,TURF011,2024-01-23,15:00,16:00,Tuesday,2500,No,Booked
SLOT006233,TURF002,2025-03-06,19:00,20:00,Thursday,2500,Yes,Booked
SLOT006234,TURF040,2025-05-28,19:00,20:00,Wednesday,2000,Yes,Available
SLOT006235,TURF038,2025-10-04,08:00,09:00,Saturday,800,No,Available
SLOT006236,TURF002,2024-07-04,11:00,12:00,Thursday,2500,No,Available
SLOT006237,TURF013,2026-01-09,06:00,07:00,Friday,1500,No,Booked
SLOT006238,TURF020,2026-02-14,10:00,11:00,Saturday,1500,No,Available
SLOT006239,TURF050,2025-07-26,13:00,14:00,Saturday,1800,No,Booked
SLOT006240,TURF007,2025-10-05,11:00,12:00,Sunday,1500,No,Available
SLOT006241,TURF021,2025-10-19,08:00,09:00,Sunday,2500,No,Available
SLOT006242,TURF029,2025-04-18,11:00,12:00,Friday,2000,No,Booked
SLOT006243,TURF034,2024-07-20,13:00,14:00,Saturday,1200,No,Blocked
SLOT006244,TURF034,2024-04-19,13:00,14:00,Friday,1200,No,Booked
SLOT006245,TURF045,2024-08-13,16:00,17:00,Tuesday,2500,No,Booked
SLOT006246,TURF004,2024-02-11,08:00,09:00,Sunday,1000,No,Booked
SLOT006247,TURF007,2026-06-28,13:00,14:00,Sunday,1500,No,Available
SLOT006248,TURF031,2024-08-05,22:00,23:00,Monday,2000,No,Available
SLOT006249,TURF036,2025-11-04,08:00,09:00,Tuesday,2500,No,Available
SLOT006250,TURF011,2024-03-30,14:00,15:00,Saturday,2500,No,Available
SLOT006251,TURF048,2026-03-04,17:00,18:00,Wednesday,1800,No,Available
SLOT006252,TURF007,2024-03-02,07:00,08:00,Saturday,1500,No,Booked
SLOT006253,TURF041,2024-10-06,11:00,12:00,Sunday,2000,No,Available
SLOT006254,TURF004,2026-01-12,07:00,08:00,Monday,1000,No,Booked
SLOT006255,TURF037,2024-03-22,20:00,21:00,Friday,1500,Yes,Booked
SLOT006256,TURF033,2024-01-29,17:00,18:00,Monday,1000,No,Available
SLOT006257,TURF006,2025-12-11,16:00,17:00,Thursday,1500,No,Booked
SLOT006258,TURF045,2024-11-06,11:00,12:00,Wednesday,2500,No,Available
SLOT006259,TURF047,2026-05-24,07:00,08:00,Sunday,1200,No,Available
SLOT006260,TURF008,2024-06-19,20:00,21:00,Wednesday,1000,Yes,Available
SLOT006261,TURF022,2024-03-02,11:00,12:00,Saturday,1800,No,Booked
SLOT006262,TURF003,2024-07-18,07:00,08:00,Thursday,1000,No,Available
SLOT006263,TURF016,2025-07-25,20:00,21:00,Friday,2000,Yes,Available
SLOT006264,TURF007,2024-10-18,13:00,14:00,Friday,1500,No,Booked
SLOT006265,TURF007,2025-09-06,07:00,08:00,Saturday,1500,No,Booked
