PaymentID,BookingID,CustomerID,PaymentDate,PaymentTime,BaseAmount,TaxAmount,TotalAmount,PaymentMethod,PaymentGateway,TransactionID,PaymentStatus,RefundAmount
PAY005618,BKG001933,CUST02474,2024-03-16,00:25:00,1000,180,1180,Wallet,Instamojo,TXN1605570478CQ,Pending,0
PAY005619,BKG000955,CUST01325,2024-06-17,00:24:00,1500,270,1770,Debit Card,PayU,TXN1237287357zH,Success,0
PAY005620,BKG001374,CUST02108,2026-04-22,00:02:00,2500,450,2950,Credit Card,Cashfree,TXN5642965399PL,Success,0
PAY005621,BKG007308,CUST02385,2025-02-26,00:09:00,1000,180,1180,Cash,Cashfree,TXN0954717741BH,Pending,0
PAY005622,BKG001955,CUST01221,2024-08-15,00:02:00,1500,270,1770,UPI,Razorpay,TXN6744899615gQ,Pending,0
PAY005623,BKG006580,CUST01113,2026-04-05,00:14:00,800,144,944,Net Banking,CCAvenue,TXN6008044358ov,Success,0
PAY005624,BKG008325,CUST00618,2024-04-17,00:18:00,2000,360,2360,Credit Card,PayU,TXN1006707603TR,Success,0
PAY005625,BKG007914,CUST01488,2024-03-10,00:10:00,1500,270,1770,Cash,Instamojo,TXN4530073415jE,Failed,0
PAY005626,BKG003445,CUST00576,2025-10-05,00:29:00,2000,360,2360,Net Banking,Razorpay,TXN4212813309sp,Failed,0
PAY005627,BKG005681,CUST01030,2024-11-24,00:14:00,800,144,944,Net Banking,Instamojo,TXN8018087537tg,Success,0
PAY005628,BKG004366,CUST01715,2025-02-24,00:28:00,2000,360,2360,Debit Card,CCAvenue,TXN2600267458ye,Refunded,2360
PAY005629,BKG003323,CUST01156,2024-07-12,00:10:00,1500,270,1770,Net Banking,CCAvenue,TXN8942062488DG,Success,0
PAY005630,BKG004563,CUST00325,2024-03-12,00:18:00,2500,450,2950,Cash,Paytm,TXN2028253655jj,Success,0
PAY005631,BKG004725,CUST00094,2024-12-31,00:17:00,1500,270,1770,Cash,Instamojo,TXN0538480302wg,Success,0
PAY005632,BKG009278,CUST01435,2024-10-17,00:24:00,1200,216,1416,Cash,Paytm,TXN5716195467jm,Success,0
PAY005633,BKG001527,CUST00523,2025-11-19,00:26:00,1200,216,1416,Debit Card,Instamojo,TXN9044185071We,Success,0
PAY005634,BKG004955,CUST00536,2024-11-04,00:24:00,1500,270,1770,Debit Card,Cashfree,TXN3835146354Dz,Success,0
PAY005635,BKG005028,CUST00096,2025-08-31,00:23:00,1200,216,1416,Credit Card,PayU,TXN5848854762aB,Success,0
PAY005636,BKG008283,CUST02210,2026-03-02,00:03:00,2500,450,2950,Debit Card,Razorpay,TXN9348673702gT,Success,0
PAY005637,BKG003915,CUST00020,2024-09-06,00:08:00,1000,180,1180,UPI,PayU,TXN9761743264Uf,Success,0
PAY005638,BKG002664,CUST01814,2025-01-25,00:17:00,1500,270,1770,Net Banking,Paytm,TXN7225514588vb,Success,0
PAY005639,BKG009805,CUST02448,2024-12-06,00:27:00,1500,270,1770,Net Banking,PayU,TXN1829990910gd,Success,0
PAY005640,BKG006855,CUST02268,2025-09-03,00:01:00,2500,450,2950,Wallet,PayU,TXN2639001990CU,Failed,0
PAY005641,BKG002625,CUST00184,2024-10-21,00:15:00,1000,180,1180,Credit Card,Paytm,TXN3948834039cB,Refunded,1180
PAY005642,BKG004906,CUST02333,2024-11-28,00:17:00,800,144,944,Credit Card,Cashfree,TXN0771872970mq,Pending,0
PAY005643,BKG006116,CUST00455,2024-02-10,00:07:00,1000,180,1180,Debit Card,Instamojo,TXN5058820244zQ,Success,0
PAY005644,BKG005932,CUST01926,2024-11-08,00:25:00,800,144,944,Debit Card,CCAvenue,TXN9439742257FL,Success,0
PAY005645,BKG000143,CUST00935,2025-03-01,00:08:00,2500,450,2950,Credit Card,Cashfree,TXN8304214538kZ,Success,0
PAY005646,BKG000849,CUST02361,2024-08-11,00:14:00,1500,270,1770,Wallet,PayU,TXN3321301938Xy,Pending,0
PAY005647,BKG004526,CUST00691,2024-03-27,00:14:00,2000,360,2360,Wallet,PayU,TXN8226723561eM,Refunded,2360
PAY005648,BKG002924,CUST01585,2025-03-08,00:23:00,1500,270,1770,Debit Card,Instamojo,TXN4361475629CJ,Success,0
PAY005649,BKG004695,CUST01642,2025-01-29,00:05:00,2000,360,2360,Net Banking,PayU,TXN8235531844tT,Success,0
PAY005650,BKG000473,CUST01553,2024-04-26,00:27:00,2500,450,2950,Debit Card,Razorpay,TXN6904883563sF,Success,0
PAY005651,BKG005434,CUST02497,2024-04-09,00:04:00,1000,180,1180,Credit Card,CCAvenue,TXN1688017710IV,Success,0
PAY005652,BKG005032,CUST01674,2026-01-29,00:06:00,1800,324,2124,Debit Card,Paytm,TXN6965406500jm,Success,0
PAY005653,BKG005526,CUST00293,2024-11-14,00:27:00,2000,360,2360,Debit Card,Instamojo,TXN5641407714jf,Refunded,2360
PAY005654,BKG006770,CUST01905,2024-12-14,00:08:00,2500,450,2950,Wallet,Instamojo,TXN0543513718oT,Success,0
PAY005655,BKG000243,CUST01799,2026-04-25,00:28:00,2500,450,2950,Net Banking,Instamojo,TXN4979922910TI,Success,0
PAY005656,BKG007426,CUST01358,2025-06-20,00:08:00,1500,270,1770,UPI,PayU,TXN0778585991RN,Success,0
PAY005657,BKG007045,CUST01264,2025-02-01,00:16:00,2500,450,2950,UPI,Razorpay,TXN2892176960oI,Success,0
PAY005658,BKG002717,CUST01870,2026-03-19,00:18:00,1000,180,1180,Net Banking,Razorpay,TXN3478626461Uz,Success,0
PAY005659,BKG006547,CUST00556,2025-01-08,00:09:00,1200,216,1416,Debit Card,CCAvenue,TXN1501860503uc,Success,0
PAY005660,BKG002861,CUST00121,2025-11-20,00:10:00,2500,450,2950,Net Banking,CCAvenue,TXN9078611407BC,Success,0
PAY005661,BKG009781,CUST01905,2025-02-28,00:29:00,1500,270,1770,Credit Card,Paytm,TXN0347008263Et,Success,0
PAY005662,BKG001953,CUST00562,2025-12-21,00:29:00,2500,450,2950,Cash,CCAvenue,TXN6462250747Bk,Success,0
PAY005663,BKG004424,CUST02227,2025-09-06,00:06:00,1000,180,1180,Wallet,CCAvenue,TXN1989383593ae,Success,0
PAY005664,BKG003859,CUST02007,2025-03-12,00:20:00,800,144,944,Debit Card,Instamojo,TXN6849707199ix,Success,0
PAY005665,BKG006366,CUST00585,2024-08-12,00:25:00,1800,324,2124,Credit Card,Paytm,TXN7511714403sl,Success,0
PAY005666,BKG008741,CUST01393,2024-01-22,00:24:00,1500,270,1770,UPI,Cashfree,TXN8756731101Dy,Pending,0
PAY005667,BKG002659,CUST00898,2024-08-17,00:26:00,1200,216,1416,Wallet,CCAvenue,TXN6027912615rc,Success,0
PAY005668,BKG004025,CUST02052,2024-11-20,00:08:00,1000,180,1180,Wallet,Paytm,TXN9856910393tJ,Success,0
PAY005669,BKG009314,CUST00853,2024-12-17,00:24:00,1500,270,1770,Net Banking,Paytm,TXN1003345393hO,Pending,0
PAY005670,BKG002965,CUST00621,2026-02-04,00:18:00,1500,270,1770,Cash,CCAvenue,TXN7422165981fx,Success,0
PAY005671,BKG004862,CUST00206,2026-03-14,00:13:00,800,144,944,Wallet,Cashfree,TXN7913678953CM,Success,0
PAY005672,BKG005153,CUST02275,2025-04-27,00:17:00,1500,270,1770,Credit Card,Instamojo,TXN2806396824He,Refunded,1770
PAY005673,BKG007851,CUST01219,2025-11-14,00:17:00,1800,324,2124,Net Banking,PayU,TXN7297131158ku,Pending,0
PAY005674,BKG004747,CUST02009,2025-07-29,00:09:00,2000,360,2360,Credit Card,Cashfree,TXN0843421121SI,Pending,0
PAY005675,BKG006500,CUST00026,2025-03-24,00:16:00,800,144,944,Credit Card,CCAvenue,TXN2882914547cP,Success,0
PAY005676,BKG007005,CUST00410,2026-04-06,00:03:00,1200,216,1416,Net Banking,Paytm,TXN5433212595PZ,Success,0
PAY005677,BKG006598,CUST01925,2025-04-28,00:17:00,800,144,944,Cash,CCAvenue,TXN4324439220DG,Success,0
PAY005678,BKG002288,CUST02223,2024-06-03,00:06:00,1500,270,1770,Wallet,CCAvenue,TXN1050898940VI,Success,0
PAY005679,BKG002728,CUST00776,2025-08-12,00:30:00,2500,450,2950,UPI,CCAvenue,TXN1672336935gV,Success,0
PAY005680,BKG004603,CUST00016,2024-04-26,00:07:00,1000,180,1180,Wallet,Cashfree,TXN0738515343xB,Success,0
PAY005681,BKG008993,CUST01780,2025-06-23,00:24:00,1500,270,1770,Credit Card,CCAvenue,TXN7941540946gC,Success,0
PAY005682,BKG008611,CUST01005,2024-05-24,00:02:00,1000,180,1180,Wallet,Paytm,TXN4556378018Fg,Success,0
PAY005683,BKG008967,CUST00673,2024-12-04,00:10:00,1500,270,1770,Cash,Paytm,TXN5130063409AZ,Success,0
PAY005684,BKG004440,CUST02350,2026-01-16,00:12:00,2000,360,2360,Net Banking,PayU,TXN1299262361IX,Refunded,2360
PAY005685,BKG007143,CUST01748,2026-04-06,00:23:00,1800,324,2124,Debit Card,Razorpay,TXN1579776423DH,Success,0
PAY005686,BKG005741,CUST00295,2024-06-17,00:02:00,800,144,944,Net Banking,CCAvenue,TXN8507904755km,Success,0
PAY005687,BKG002506,CUST00047,2024-10-22,00:09:00,1000,180,1180,Debit Card,PayU,TXN0335012329ad,Success,0
PAY005688,BKG008356,CUST01171,2026-06-03,00:03:00,2000,360,2360,Debit Card,Instamojo,TXN1124934158ji,Refunded,2360
PAY005689,BKG004482,CUST01951,2025-01-27,00:19:00,1200,216,1416,Cash,CCAvenue,TXN1215110880SM,Refunded,1416
PAY005690,BKG003566,CUST01567,2024-03-18,00:22:00,1500,270,1770,Cash,Razorpay,TXN8950665935zg,Success,0
PAY005691,BKG006834,CUST00748,2024-09-15,00:25:00,2500,450,2950,Cash,PayU,TXN4008145286az,Success,0
PAY005692,BKG007539,CUST00851,2024-04-17,00:03:00,2500,450,2950,Net Banking,Paytm,TXN8921744707qM,Success,0
PAY005693,BKG004386,CUST01132,2024-12-08,00:17:00,2500,450,2950,Wallet,CCAvenue,TXN5224994989Cz,Refunded,2950
PAY005694,BKG000478,CUST02463,2026-04-12,00:12:00,1000,180,1180,Credit Card,Razorpay,TXN3916007694fS,Success,0
PAY005695,BKG006489,CUST00637,2025-04-18,00:09:00,2000,360,2360,Net Banking,Cashfree,TXN6587015295dW,Refunded,2360
PAY005696,BKG003331,CUST02233,2024-08-01,00:22:00,2500,450,2950,Wallet,CCAvenue,TXN6354167853br,Success,0
PAY005697,BKG005754,CUST01192,2024-07-08,00:13:00,1500,270,1770,Net Banking,Instamojo,TXN4567598186pi,Success,0
PAY005698,BKG002143,CUST01325,2026-03-26,00:06:00,2500,450,2950,Cash,Instamojo,TXN4335085112Dq,Success,0
PAY005699,BKG001821,CUST01094,2025-05-13,00:19:00,1200,216,1416,UPI,Razorpay,TXN8162698520vB,Success,0
PAY005700,BKG002247,CUST02312,2025-04-27,00:13:00,1200,216,1416,Credit Card,Paytm,TXN6059993219DX,Success,0
PAY005701,BKG002562,CUST00112,2024-10-15,00:07:00,2500,450,2950,Wallet,Razorpay,TXN4656382569ck,Pending,0
PAY005702,BKG003717,CUST01301,2025-06-10,00:30:00,1500,270,1770,UPI,CCAvenue,TXN8761976813GK,Success,0
PAY005703,BKG000943,CUST01649,2025-10-29,00:15:00,2000,360,2360,Cash,CCAvenue,TXN1020874028LL,Success,0
PAY005704,BKG002889,CUST02111,2024-09-11,00:11:00,1200,216,1416,Wallet,Cashfree,TXN3650031908uD,Failed,0
PAY005705,BKG003021,CUST01390,2024-07-20,00:11:00,1800,324,2124,Wallet,CCAvenue,TXN8825842208Oy,Success,0
PAY005706,BKG009934,CUST00491,2026-01-22,00:11:00,2500,450,2950,Credit Card,PayU,TXN5207748602wW,Success,0
PAY005707,BKG009938,CUST00714,2025-11-27,00:16:00,1500,270,1770,Cash,CCAvenue,TXN6378116909Cj,Success,0
PAY005708,BKG005274,CUST01130,2026-04-08,00:30:00,2500,450,2950,Wallet,Instamojo,TXN7328557797rJ,Success,0
PAY005709,BKG007707,CUST00679,2025-10-16,00:25:00,1500,270,1770,Debit Card,Cashfree,TXN4085228619Hi,Success,0
PAY005710,BKG004228,CUST00888,2026-06-13,00:08:00,1000,180,1180,UPI,Instamojo,TXN7260657682XT,Success,0
PAY005711,BKG008175,CUST00385,2024-07-10,00:05:00,2500,450,2950,UPI,Razorpay,TXN9967282419DG,Success,0
PAY005712,BKG008853,CUST01629,2026-05-22,00:24:00,1200,216,1416,UPI,Paytm,TXN6804288789ku,Success,0
PAY005713,BKG006190,CUST02207,2024-07-06,00:02:00,1000,180,1180,UPI,CCAvenue,TXN9867241954hO,Success,0
PAY005714,BKG005155,CUST01328,2025-11-11,00:08:00,1800,324,2124,Credit Card,Paytm,TXN5717626967lZ,Success,0
PAY005715,BKG006269,CUST00459,2024-08-22,00:27:00,2500,450,2950,Wallet,Cashfree,TXN8925765551qB,Success,0
PAY005716,BKG001455,CUST01258,2024-08-10,00:06:00,1800,324,2124,UPI,Paytm,TXN5998314309Mw,Success,0
PAY005717,BKG002734,CUST01780,2024-12-23,00:07:00,2000,360,2360,UPI,PayU,TXN3218931530uQ,Success,0
PAY005718,BKG002263,CUST01691,2025-05-06,00:02:00,1500,270,1770,Net Banking,Paytm,TXN8654833880BF,Pending,0
PAY005719,BKG009168,CUST00214,2024-01-03,00:19:00,800,144,944,Cash,PayU,TXN1917425186ND,Failed,0
PAY005720,BKG006892,CUST00809,2026-02-27,00:04:00,2000,360,2360,Cash,PayU,TXN5667175240ND,Success,0
PAY005721,BKG005955,CUST00053,2026-03-09,00:14:00,2500,450,2950,Wallet,Razorpay,TXN5861393474QQ,Success,0
PAY005722,BKG001545,CUST01740,2024-03-16,00:03:00,1200,216,1416,Wallet,Instamojo,TXN9500441850aV,Success,0
PAY005723,BKG004509,CUST00722,2025-09-16,00:12:00,1000,180,1180,Credit Card,Cashfree,TXN6030798436or,Success,0
PAY005724,BKG006264,CUST02081,2024-08-16,00:25:00,1500,270,1770,Cash,Instamojo,TXN8615658879Zm,Success,0
PAY005725,BKG005979,CUST01679,2026-02-11,00:09:00,1000,180,1180,Debit Card,PayU,TXN4048693841mE,Failed,0
PAY005726,BKG001568,CUST01767,2025-05-02,00:21:00,2000,360,2360,Cash,Cashfree,TXN0787033014eh,Refunded,2360
PAY005727,BKG002642,CUST00038,2025-10-29,00:22:00,800,144,944,Wallet,CCAvenue,TXN8260606821EN,Success,0
PAY005728,BKG000481,CUST02123,2026-03-16,00:14:00,2500,450,2950,Credit Card,Instamojo,TXN7646705742aw,Success,0
PAY005729,BKG007711,CUST00234,2024-01-24,00:14:00,2000,360,2360,Credit Card,Cashfree,TXN0080001826aS,Success,0
PAY005730,BKG006676,CUST01362,2024-01-06,00:29:00,2500,450,2950,Cash,Paytm,TXN6201199068JE,Failed,0
PAY005731,BKG005551,CUST02198,2026-01-24,00:14:00,1000,180,1180,Cash,Razorpay,TXN0909042326VO,Success,0
PAY005732,BKG003803,CUST00344,2024-08-21,00:22:00,1200,216,1416,Wallet,Paytm,TXN6345645040TE,Success,0
PAY005733,BKG007213,CUST00645,2024-09-04,00:29:00,1000,180,1180,Net Banking,PayU,TXN9425922021oN,Success,0
PAY005734,BKG000757,CUST01038,2025-07-06,00:27:00,800,144,944,Net Banking,PayU,TXN5207643593jx,Success,0
PAY005735,BKG004396,CUST02332,2025-05-09,00:01:00,1500,270,1770,Wallet,Razorpay,TXN6183701577tt,Success,0
PAY005736,BKG006282,CUST00293,2026-05-17,00:28:00,800,144,944,Cash,Cashfree,TXN1662145984RP,Success,0
PAY005737,BKG003735,CUST00581,2024-04-19,00:04:00,2500,450,2950,UPI,PayU,TXN8471693617Ru,Success,0
PAY005738,BKG002319,CUST00732,2024-06-05,00:12:00,1000,180,1180,Net Banking,Paytm,TXN6826814155Qb,Success,0
PAY005739,BKG001426,CUST01839,2026-03-11,00:29:00,800,144,944,Wallet,Instamojo,TXN1457004017mP,Success,0
PAY005740,BKG008034,CUST00225,2024-11-30,00:09:00,1800,324,2124,UPI,Instamojo,TXN3759112861oh,Success,0
PAY005741,BKG002235,CUST01388,2024-09-10,00:12:00,1200,216,1416,Cash,PayU,TXN8839557016bg,Success,0
PAY005742,BKG004131,CUST01539,2025-06-16,00:16:00,1500,270,1770,Credit Card,Razorpay,TXN6199594253uW,Failed,0
PAY005743,BKG000788,CUST01172,2026-03-04,00:02:00,1500,270,1770,Credit Card,PayU,TXN2537094206wN,Success,0
PAY005744,BKG006763,CUST01773,2024-02-17,00:06:00,800,144,944,Net Banking,PayU,TXN9954408099uJ,Success,0
PAY005745,BKG002121,CUST01683,2024-11-07,00:19:00,2500,450,2950,Debit Card,Paytm,TXN9282154963aG,Success,0
PAY005746,BKG009847,CUST00825,2025-09-15,00:21:00,2000,360,2360,Debit Card,CCAvenue,TXN3977251883mJ,Refunded,2360
PAY005747,BKG004736,CUST01584,2025-11-07,00:02:00,1500,270,1770,Debit Card,Razorpay,TXN9534910263MI,Refunded,1770
PAY005748,BKG003654,CUST00904,2025-03-07,00:20:00,2500,450,2950,Cash,Cashfree,TXN6493544997aC,Pending,0
PAY005749,BKG000113,CUST02315,2025-08-22,00:07:00,2500,450,2950,Net Banking,Instamojo,TXN5545388223PU,Success,0
PAY005750,BKG008412,CUST00938,2024-05-17,00:24:00,1200,216,1416,Cash,Razorpay,TXN4091708957tn,Success,0
PAY005751,BKG000182,CUST01744,2024-06-20,00:05:00,1200,216,1416,UPI,Razorpay,TXN8267828275LH,Success,0
PAY005752,BKG003362,CUST01938,2024-01-27,00:11:00,1800,324,2124,Wallet,PayU,TXN7680798105hS,Success,0
PAY005753,BKG009763,CUST01627,2026-05-29,00:10:00,1000,180,1180,UPI,Razorpay,TXN3146929933OG,Success,0
PAY005754,BKG004293,CUST01789,2026-03-20,00:05:00,1500,270,1770,Debit Card,Cashfree,TXN6345872363Py,Success,0
PAY005755,BKG008226,CUST01895,2024-12-12,00:05:00,1500,270,1770,Net Banking,Instamojo,TXN2858498114xF,Pending,0
PAY005756,BKG000857,CUST02403,2025-12-30,00:12:00,1500,270,1770,Debit Card,Paytm,TXN5873868805dS,Success,0
PAY005757,BKG003482,CUST01513,2024-03-27,00:20:00,1800,324,2124,Cash,Instamojo,TXN7451152471HV,Success,0
PAY005758,BKG007163,CUST02099,2025-08-15,00:29:00,2000,360,2360,Cash,Paytm,TXN7100030035Qi,Failed,0
PAY005759,BKG009793,CUST00279,2024-03-09,00:15:00,1200,216,1416,Credit Card,Cashfree,TXN7517286324Nt,Success,0
PAY005760,BKG000832,CUST02289,2025-02-01,00:10:00,2500,450,2950,UPI,Instamojo,TXN8783600298tU,Success,0
PAY005761,BKG003200,CUST00249,2024-01-13,00:02:00,1500,270,1770,UPI,Paytm,TXN5582814617Vk,Pending,0
PAY005762,BKG001587,CUST01244,2026-06-05,00:23:00,1000,180,1180,Net Banking,Paytm,TXN7018913887Xi,Pending,0
PAY005763,BKG004750,CUST00981,2024-11-16,00:01:00,2000,360,2360,Credit Card,Instamojo,TXN1728360696BI,Pending,0
PAY005764,BKG001157,CUST02390,2024-11-17,00:20:00,800,144,944,Net Banking,Paytm,TXN8448794931Cm,Success,0
PAY005765,BKG000688,CUST00805,2025-12-05,00:05:00,800,144,944,Debit Card,Razorpay,TXN3220624807kD,Success,0
PAY005766,BKG006003,CUST01888,2025-06-13,00:15:00,1500,270,1770,Wallet,Cashfree,TXN4358569328FV,Success,0
PAY005767,BKG004332,CUST00508,2026-05-29,00:22:00,1000,180,1180,Debit Card,Paytm,TXN4342050240La,Success,0
PAY005768,BKG007195,CUST00513,2024-01-06,00:23:00,1000,180,1180,Wallet,Cashfree,TXN5083450373xa,Success,0
PAY005769,BKG001975,CUST01457,2026-01-01,00:21:00,2000,360,2360,UPI,Paytm,TXN9269252617xf,Success,0
PAY005770,BKG009337,CUST00578,2024-11-17,00:14:00,1500,270,1770,Credit Card,Instamojo,TXN5418822870dj,Success,0
PAY005771,BKG002383,CUST01097,2024-09-08,00:23:00,1000,180,1180,UPI,Instamojo,TXN1361399923jn,Success,0
PAY005772,BKG006249,CUST01318,2024-11-23,00:10:00,2500,450,2950,Credit Card,Razorpay,TXN9874451227AP,Pending,0
PAY005773,BKG006383,CUST01338,2025-08-27,00:27:00,1500,270,1770,UPI,Cashfree,TXN0786607644PQ,Success,0
PAY005774,BKG008895,CUST01421,2025-01-17,00:11:00,2000,360,2360,Credit Card,CCAvenue,TXN2070771359Nj,Success,0
PAY005775,BKG006049,CUST02202,2025-12-06,00:04:00,1200,216,1416,Cash,Cashfree,TXN3312899851fG,Success,0
PAY005776,BKG009557,CUST01495,2025-01-29,00:15:00,1000,180,1180,Credit Card,PayU,TXN6054231126iw,Success,0
PAY005777,BKG006159,CUST01344,2024-03-03,00:23:00,800,144,944,UPI,CCAvenue,TXN7489466746Tu,Success,0
PAY005778,BKG009561,CUST01772,2025-05-16,00:09:00,1000,180,1180,Net Banking,Paytm,TXN5057519434iv,Success,0
PAY005779,BKG003378,CUST01573,2024-06-23,00:03:00,2500,450,2950,UPI,Paytm,TXN4825085115tY,Success,0
PAY005780,BKG003327,CUST02470,2025-04-28,00:05:00,1000,180,1180,Cash,CCAvenue,TXN9475046534kv,Success,0
PAY005781,BKG003681,CUST01897,2026-02-07,00:03:00,1500,270,1770,Credit Card,PayU,TXN4228803260kK,Success,0
PAY005782,BKG008277,CUST01391,2025-01-28,00:19:00,800,144,944,Cash,Cashfree,TXN7480579687Qm,Success,0
PAY005783,BKG000973,CUST01171,2025-09-29,00:27:00,2500,450,2950,Debit Card,PayU,TXN3520188976ff,Success,0
PAY005784,BKG000423,CUST01731,2024-04-26,00:08:00,1800,324,2124,Wallet,Paytm,TXN0976302866UP,Success,0
PAY005785,BKG009332,CUST01031,2024-05-03,00:24:00,1000,180,1180,Wallet,Paytm,TXN5358189857Ng,Success,0
PAY005786,BKG008446,CUST01204,2024-04-19,00:23:00,2000,360,2360,Debit Card,PayU,TXN7214868823JT,Success,0
PAY005787,BKG000891,CUST00515,2026-02-03,00:27:00,1800,324,2124,Cash,Cashfree,TXN5515109346BC,Success,0
PAY005788,BKG004649,CUST00657,2026-05-28,00:11:00,1800,324,2124,Credit Card,Cashfree,TXN3088048081lU,Success,0
PAY005789,BKG004881,CUST00009,2024-02-23,00:06:00,1000,180,1180,Net Banking,PayU,TXN7274600111xB,Success,0
PAY005790,BKG009896,CUST00844,2025-08-16,00:06:00,1200,216,1416,UPI,Razorpay,TXN6311084855DS,Success,0
PAY005791,BKG003842,CUST00033,2025-03-14,00:25:00,1500,270,1770,Credit Card,Instamojo,TXN9393812401Ys,Success,0
PAY005792,BKG008165,CUST00134,2024-04-07,00:26:00,1200,216,1416,Wallet,Cashfree,TXN7669648461vN,Success,0
PAY005793,BKG005115,CUST01812,2025-10-16,00:01:00,800,144,944,Net Banking,Paytm,TXN1014529717Qm,Refunded,944
PAY005794,BKG006438,CUST01297,2026-04-05,00:07:00,1500,270,1770,Debit Card,Instamojo,TXN0431138750Km,Success,0
PAY005795,BKG002581,CUST00753,2025-11-22,00:30:00,2500,450,2950,Wallet,Razorpay,TXN1061735599Fh,Success,0
PAY005796,BKG005289,CUST00577,2024-08-10,00:11:00,2500,450,2950,Cash,Paytm,TXN7772166401Zy,Refunded,2950
PAY005797,BKG002988,CUST01276,2024-07-28,00:26:00,1200,216,1416,Debit Card,Cashfree,TXN2595345479WE,Success,0
PAY005798,BKG008019,CUST01907,2024-05-04,00:18:00,1200,216,1416,Net Banking,Paytm,TXN2808937259wB,Success,0
PAY005799,BKG007050,CUST01644,2025-05-11,00:04:00,2500,450,2950,UPI,Paytm,TXN1689837501tJ,Refunded,2950
PAY005800,BKG001235,CUST02108,2026-03-12,00:18:00,1500,270,1770,Net Banking,Razorpay,TXN1027036465SE,Pending,0
PAY005801,BKG000388,CUST00449,2026-02-18,00:19:00,1800,324,2124,Cash,PayU,TXN6105272375tm,Success,0
PAY005802,BKG001929,CUST00828,2025-07-10,00:24:00,1000,180,1180,Cash,Razorpay,TXN5477801526Qa,Success,0
PAY005803,BKG007933,CUST00858,2026-01-13,00:19:00,1000,180,1180,Cash,Razorpay,TXN7486993588mK,Success,0
PAY005804,BKG004657,CUST01690,2024-12-05,00:24:00,800,144,944,UPI,Razorpay,TXN7847916659Pf,Success,0
PAY005805,BKG004364,CUST01148,2026-06-14,00:15:00,1500,270,1770,Cash,Razorpay,TXN4445032312qO,Success,0
PAY005806,BKG003471,CUST01299,2025-11-03,00:09:00,1200,216,1416,Net Banking,Instamojo,TXN8914274258Kg,Success,0
PAY005807,BKG007515,CUST02098,2024-02-08,00:23:00,1500,270,1770,Cash,Paytm,TXN5965458273DS,Success,0
PAY005808,BKG003758,CUST00481,2025-04-15,00:05:00,1200,216,1416,Cash,CCAvenue,TXN2041689394kr,Success,0
PAY005809,BKG001493,CUST01521,2024-07-11,00:23:00,1000,180,1180,Cash,Razorpay,TXN1850489006bz,Success,0
PAY005810,BKG005553,CUST02349,2025-03-27,00:15:00,1200,216,1416,UPI,PayU,TXN7087624082Jn,Success,0
PAY005811,BKG009708,CUST00464,2025-09-23,00:29:00,2500,450,2950,Credit Card,Paytm,TXN3009273385jJ,Success,0
PAY005812,BKG003270,CUST01765,2026-05-21,00:22:00,1500,270,1770,Net Banking,CCAvenue,TXN9257026721Ik,Success,0
PAY005813,BKG001820,CUST02139,2024-08-25,00:12:00,2500,450,2950,UPI,PayU,TXN5715773175pY,Success,0
PAY005814,BKG003751,CUST01708,2024-04-16,00:23:00,800,144,944,Wallet,PayU,TXN6397869036hH,Success,0
PAY005815,BKG008653,CUST01704,2026-03-25,00:10:00,2500,450,2950,UPI,Cashfree,TXN4396822983nA,Pending,0
PAY005816,BKG002962,CUST00286,2025-09-26,00:05:00,2500,450,2950,Wallet,CCAvenue,TXN9195717830dS,Success,0
PAY005817,BKG003534,CUST00271,2025-05-17,00:03:00,2500,450,2950,Cash,Razorpay,TXN3056441589zJ,Success,0
PAY005818,BKG002250,CUST00885,2026-05-05,00:20:00,800,144,944,Cash,Paytm,TXN9748287583RR,Success,0
PAY005819,BKG007704,CUST02284,2024-11-27,00:19:00,2500,450,2950,Debit Card,PayU,TXN3183902157pO,Pending,0
PAY005820,BKG009451,CUST00067,2026-05-01,00:23:00,2500,450,2950,UPI,Instamojo,TXN2083616228EL,Pending,0
PAY005821,BKG006750,CUST01442,2024-08-16,00:18:00,1500,270,1770,Debit Card,Paytm,TXN4731109820sH,Success,0
PAY005822,BKG000551,CUST00943,2025-05-25,00:12:00,1500,270,1770,Debit Card,Razorpay,TXN1611336288RV,Success,0
PAY005823,BKG007734,CUST00610,2026-06-15,00:18:00,1500,270,1770,Net Banking,Cashfree,TXN5701589671KA,Success,0
PAY005824,BKG003570,CUST00297,2025-10-22,00:06:00,1200,216,1416,Cash,Cashfree,TXN5263026698cY,Success,0
